"","subj_idx","stim","rt","response","participant"
"3770",4,"0V1A",1.5711,"1",65019
"3771",4,"0V1A",3.4736,"1",65019
"3772",4,"0V1A",2.4227,"0",65019
"3773",4,"0V1A",1.6204,"0",65019
"3774",4,"0V1A",3.0918,"1",65019
"3775",4,"0V1A",1.2719,"0",65019
"3776",4,"0V1A",1.9088,"1",65019
"3777",4,"0V1A",2.806,"0",65019
"3778",4,"0V1A",2.8228,"0",65019
"3779",4,"0V1A",1.8081,"0",65019
"3780",4,"0V1A",6.20481535401033,"0",65019
"7393",4,"1V0A",4.7709,"1",65019
"7394",4,"1V0A",1.2216,"0",65019
"7395",4,"1V0A",6.20481535401033,"0",65019
"7396",4,"1V0A",1.6223,"0",65019
"7397",4,"1V0A",2.6709,"0",65019
"7398",4,"1V0A",1.7577,"0",65019
"7399",4,"1V0A",1.6057,"1",65019
"7400",4,"1V0A",3.809,"0",65019
"7401",4,"1V0A",1.9742,"0",65019
"7402",4,"1V0A",1.6089,"1",65019
"7403",4,"1V0A",2.541,"1",65019
"7404",4,"1V0A",3.0584,"0",65019
"7405",4,"1V0A",1.9884,"0",65019
"7406",4,"1V0A",4.5089,"0",65019
"7407",4,"1V0A",1.4563,"0",65019
"7408",4,"1V0A",2.4231,"1",65019
"7409",4,"1V0A",3.9234,"0",65019
"7410",4,"1V0A",1.989,"0",65019
"7411",4,"1V0A",2.2392,"0",65019
"7412",4,"1V0A",1.4929,"0",65019
"7413",4,"1V0A",2.1392,"0",65019
"7414",4,"1V0A",1.1045,"0",65019
"7415",4,"1V0A",1.3078,"1",65019
"7416",4,"1V0A",1.4051,"1",65019
"7417",4,"1V0A",1.688,"0",65019
"7418",4,"1V0A",3.4392,"1",65019
"7419",4,"1V0A",3.5779,"1",65019
"7420",4,"1V0A",2.1232,"0",65019
"11033",4,"1V1A",4.2023,"0",65019
"11034",4,"1V1A",2.4078,"1",65019
"11035",4,"1V1A",2.7721,"1",65019
"11036",4,"1V1A",1.7376,"1",65019
"11037",4,"1V1A",2.0258,"0",65019
"11038",4,"1V1A",1.921,"1",65019
"11039",4,"1V1A",2.5733,"1",65019
"11040",4,"1V1A",6.20481535401033,"1",65019
"11041",4,"1V1A",1.6419,"0",65019
"11042",4,"1V1A",1.3564,"0",65019
"11043",4,"1V1A",1.2901,"0",65019
"11044",4,"1V1A",1.3403,"0",65019
"11045",4,"1V1A",1.8402,"0",65019
"11046",4,"1V1A",2.2398,"1",65019
"11047",4,"1V1A",3.5895,"0",65019
"11048",4,"1V1A",2.807,"0",65019
"11049",4,"1V1A",1.6064,"1",65019
"11050",4,"1V1A",1.556,"0",65019
"11051",4,"1V1A",2.4056,"0",65019
"11052",4,"1V1A",0.874,"1",65019
"11053",4,"1V1A",1.472,"0",65019
"11054",4,"1V1A",1.3392,"0",65019
"11055",4,"1V1A",1.9564,"0",65019
"11056",4,"1V1A",1.1057,"0",65019
"11057",4,"1V1A",1.6388,"0",65019
"11058",4,"1V1A",1.5711,"0",65019
"11059",4,"1V1A",1.8572,"1",65019
"11060",4,"1V1A",2.5613,"1",65019
"14673",4,"1Vne1A",2.2878,"0",65019
"14674",4,"1Vne1A",1.8226,"0",65019
"14675",4,"1Vne1A",4.4244,"0",65019
"14676",4,"1Vne1A",1.3744,"0",65019
"14677",4,"1Vne1A",3.2393,"0",65019
"14678",4,"1Vne1A",3.1716,"0",65019
"14679",4,"1Vne1A",1.7239,"0",65019
"14680",4,"1Vne1A",1.5708,"0",65019
"14681",4,"1Vne1A",1.1406,"1",65019
"14682",4,"1Vne1A",2.0079,"1",65019
"14683",4,"1Vne1A",2.7224,"1",65019
"14684",4,"1Vne1A",1.4722,"1",65019
"14685",4,"1Vne1A",1.5383,"0",65019
"14686",4,"1Vne1A",1.4256,"0",65019
"14687",4,"1Vne1A",1.8574,"0",65019
"14688",4,"1Vne1A",1.8058,"0",65019
"14689",4,"1Vne1A",2.4898,"0",65019
"14690",4,"1Vne1A",1.7052,"0",65019
"14691",4,"1Vne1A",2.2923,"0",65019
"14692",4,"1Vne1A",1.8886,"0",65019
"14693",4,"1Vne1A",1.6912,"0",65019
"14694",4,"1Vne1A",1.6055,"0",65019
"14695",4,"1Vne1A",2.208,"0",65019
"14696",4,"1Vne1A",1.8263,"0",65019
"14697",4,"1Vne1A",1.6398,"0",65019
"14698",4,"1Vne1A",2.1279,"1",65019
"14699",4,"1Vne1A",2.5059,"1",65019
"14700",4,"1Vne1A",1.5389,"0",65019
"141",5,"0V0A",6.34770241310938,"1",65202
"142",5,"0V0A",2.7508,"1",65202
"143",5,"0V0A",2.314,"1",65202
"144",5,"0V0A",1.5289,"1",65202
"145",5,"0V0A",2.7804,"0",65202
"146",5,"0V0A",2.0292,"1",65202
"147",5,"0V0A",4.1518,"1",65202
"148",5,"0V0A",4.7273,"0",65202
"149",5,"0V0A",4.9466,"0",65202
"150",5,"0V0A",2.0735,"0",65202
"151",5,"0V0A",2.2616,"0",65202
"152",5,"0V0A",2.5743,"0",65202
"153",5,"0V0A",6.34770241310938,"1",65202
"154",5,"0V0A",2.1984,"1",65202
"155",5,"0V0A",6.34770241310938,"1",65202
"156",5,"0V0A",1.8638,"0",65202
"157",5,"0V0A",1.6529,"1",65202
"158",5,"0V0A",4.0504,"1",65202
"159",5,"0V0A",2.6359,"0",65202
"160",5,"0V0A",3.3912,"1",65202
"161",5,"0V0A",2.1374,"0",65202
"162",5,"0V0A",1.2733,"1",65202
"163",5,"0V0A",4.5275,"0",65202
"164",5,"0V0A",1.2671,"1",65202
"165",5,"0V0A",3.2264,"0",65202
"166",5,"0V0A",2.1849,"0",65202
"167",5,"0V0A",4.0084,"0",65202
"168",5,"0V0A",1.5616,"1",65202
"3781",5,"0V1A",2.6533,"1",65202
"3782",5,"0V1A",3.862,"0",65202
"3783",5,"0V1A",6.34770241310938,"0",65202
"3784",5,"0V1A",4.8378,"1",65202
"3785",5,"0V1A",3.8996,"1",65202
"3786",5,"0V1A",2.0484,"0",65202
"3787",5,"0V1A",1.6279,"1",65202
"3788",5,"0V1A",1.5445,"1",65202
"3789",5,"0V1A",2.0598,"1",65202
"3790",5,"0V1A",2.3136,"0",65202
"3791",5,"0V1A",2.6061,"0",65202
"3792",5,"0V1A",1.5459,"0",65202
"3793",5,"0V1A",1.7441,"1",65202
"3794",5,"0V1A",2.3026,"1",65202
"3795",5,"0V1A",2.5178,"0",65202
"3796",5,"0V1A",2.3938,"0",65202
"3797",5,"0V1A",1.6692,"1",65202
"3798",5,"0V1A",1.3628,"0",65202
"3799",5,"0V1A",2.6649,"1",65202
"3800",5,"0V1A",1.6371,"1",65202
"3801",5,"0V1A",1.6795,"1",65202
"3802",5,"0V1A",1.419,"1",65202
"3803",5,"0V1A",1.473,"1",65202
"3804",5,"0V1A",1.621,"0",65202
"3805",5,"0V1A",1.7457,"0",65202
"3806",5,"0V1A",2.3354,"1",65202
"3807",5,"0V1A",1.7446,"0",65202
"3808",5,"0V1A",2.7596,"1",65202
"7421",5,"1V0A",1.7758,"0",65202
"7422",5,"1V0A",1.7331,"0",65202
"7423",5,"1V0A",3.3645,"0",65202
"7424",5,"1V0A",2.2744,"0",65202
"7425",5,"1V0A",2.3684,"0",65202
"7426",5,"1V0A",2.5193,"1",65202
"7427",5,"1V0A",2.0911,"0",65202
"7428",5,"1V0A",3.8245,"0",65202
"7429",5,"1V0A",1.9106,"0",65202
"7430",5,"1V0A",1.7206,"0",65202
"7431",5,"1V0A",1.583,"0",65202
"7432",5,"1V0A",1.4728,"0",65202
"7433",5,"1V0A",3.0108,"1",65202
"7434",5,"1V0A",5.5332,"1",65202
"7435",5,"1V0A",1.9506,"1",65202
"7436",5,"1V0A",1.3385,"1",65202
"7437",5,"1V0A",1.5957,"1",65202
"7438",5,"1V0A",2.0538,"0",65202
"7439",5,"1V0A",2.0073,"0",65202
"7440",5,"1V0A",2.213,"1",65202
"7441",5,"1V0A",4.8553,"1",65202
"7442",5,"1V0A",1.9297,"0",65202
"7443",5,"1V0A",1.8839,"0",65202
"7444",5,"1V0A",1.4175,"0",65202
"7445",5,"1V0A",1.2473,"0",65202
"7446",5,"1V0A",4.0448,"0",65202
"7447",5,"1V0A",1.4217,"0",65202
"7448",5,"1V0A",1.3252,"0",65202
"11061",5,"1V1A",3.9141,"0",65202
"11062",5,"1V1A",3.5191,"0",65202
"11063",5,"1V1A",2.0064,"1",65202
"11064",5,"1V1A",1.7548,"1",65202
"11065",5,"1V1A",5.5326,"1",65202
"11066",5,"1V1A",2.4631,"1",65202
"11067",5,"1V1A",2.2271,"1",65202
"11068",5,"1V1A",3.4895,"1",65202
"11069",5,"1V1A",2.2128,"0",65202
"11070",5,"1V1A",2.3498,"0",65202
"11071",5,"1V1A",1.9933,"0",65202
"11072",5,"1V1A",3.2532,"0",65202
"11073",5,"1V1A",3.4234,"0",65202
"11074",5,"1V1A",1.9882,"1",65202
"11075",5,"1V1A",4.6698,"1",65202
"11076",5,"1V1A",1.7968,"1",65202
"11077",5,"1V1A",5.1561,"1",65202
"11078",5,"1V1A",2.3842,"0",65202
"11079",5,"1V1A",1.5878,"1",65202
"11080",5,"1V1A",1.35,"1",65202
"11081",5,"1V1A",1.9865,"0",65202
"11082",5,"1V1A",1.7333,"1",65202
"11083",5,"1V1A",2.4503,"1",65202
"11084",5,"1V1A",1.7083,"0",65202
"11085",5,"1V1A",2.0484,"0",65202
"11086",5,"1V1A",1.8958,"0",65202
"11087",5,"1V1A",1.2939,"0",65202
"11088",5,"1V1A",1.2107,"0",65202
"14701",5,"1Vne1A",3.4299,"0",65202
"14702",5,"1Vne1A",2.387,"0",65202
"14703",5,"1Vne1A",2.0999,"0",65202
"14704",5,"1Vne1A",1.5531,"0",65202
"14705",5,"1Vne1A",1.5873,"0",65202
"14706",5,"1Vne1A",3.9635,"0",65202
"14707",5,"1Vne1A",2.2406,"1",65202
"14708",5,"1Vne1A",2.9018,"0",65202
"14709",5,"1Vne1A",2.9934,"0",65202
"14710",5,"1Vne1A",1.7391,"0",65202
"14711",5,"1Vne1A",4.5083,"1",65202
"14712",5,"1Vne1A",1.5893,"0",65202
"14713",5,"1Vne1A",2.0384,"1",65202
"14714",5,"1Vne1A",2.3278,"1",65202
"14715",5,"1Vne1A",2.5039,"1",65202
"14716",5,"1Vne1A",1.4429,"0",65202
"14717",5,"1Vne1A",3.796,"0",65202
"14718",5,"1Vne1A",5.0261,"1",65202
"14719",5,"1Vne1A",1.8499,"0",65202
"14720",5,"1Vne1A",1.42,"0",65202
"14721",5,"1Vne1A",2.1861,"0",65202
"14722",5,"1Vne1A",2.769,"0",65202
"14723",5,"1Vne1A",2.0932,"0",65202
"14724",5,"1Vne1A",1.459,"0",65202
"14725",5,"1Vne1A",2.6558,"0",65202
"14726",5,"1Vne1A",6.34770241310938,"0",65202
"14727",5,"1Vne1A",3.2225,"1",65202
"14728",5,"1Vne1A",1.5519,"0",65202
"169",6,"0V0A",8.1527,"1",65227
"170",6,"0V0A",10.09,"0",65227
"171",6,"0V0A",11.791,"0",65227
"172",6,"0V0A",15.2494857890326,"0",65227
"173",6,"0V0A",11.68,"1",65227
"174",6,"0V0A",6.3185,"0",65227
"175",6,"0V0A",4.7563,"1",65227
"176",6,"0V0A",6.4314,"0",65227
"177",6,"0V0A",15.2494857890326,"0",65227
"178",6,"0V0A",5.7495,"1",65227
"179",6,"0V0A",5.8641,"0",65227
"180",6,"0V0A",4.5092,"0",65227
"181",6,"0V0A",9.3367,"0",65227
"182",6,"0V0A",7.9528,"1",65227
"183",6,"0V0A",7.8097,"1",65227
"184",6,"0V0A",5.7514,"1",65227
"185",6,"0V0A",4.9146,"0",65227
"186",6,"0V0A",11.848,"1",65227
"187",6,"0V0A",9.6271,"1",65227
"188",6,"0V0A",6.1914,"1",65227
"189",6,"0V0A",12.346,"0",65227
"190",6,"0V0A",11.301,"1",65227
"191",6,"0V0A",10.786,"1",65227
"192",6,"0V0A",7.4133,"0",65227
"193",6,"0V0A",4.6824,"1",65227
"194",6,"0V0A",6.446,"0",65227
"195",6,"0V0A",9.2683,"0",65227
"196",6,"0V0A",5.255,"1",65227
"3809",6,"0V1A",8.2629,"0",65227
"3810",6,"0V1A",3.4297,"0",65227
"3811",6,"0V1A",3.1375,"0",65227
"3812",6,"0V1A",6.3426,"0",65227
"3813",6,"0V1A",7.6575,"0",65227
"3814",6,"0V1A",12.445,"0",65227
"3815",6,"0V1A",6.2644,"0",65227
"3816",6,"0V1A",3.3582,"0",65227
"3817",6,"0V1A",10.468,"1",65227
"3818",6,"0V1A",2.7512,"1",65227
"3819",6,"0V1A",5.6631,"1",65227
"3820",6,"0V1A",3.9459,"1",65227
"3821",6,"0V1A",6.0285,"1",65227
"3822",6,"0V1A",7.9627,"1",65227
"3823",6,"0V1A",4.399,"1",65227
"3824",6,"0V1A",6.0416,"1",65227
"3825",6,"0V1A",4.0647,"0",65227
"3826",6,"0V1A",5.6414,"0",65227
"3827",6,"0V1A",4.1092,"0",65227
"3828",6,"0V1A",4.5474,"0",65227
"3829",6,"0V1A",6.4143,"1",65227
"3830",6,"0V1A",3.9674,"0",65227
"3831",6,"0V1A",7.0149,"0",65227
"3832",6,"0V1A",4.1306,"0",65227
"3833",6,"0V1A",7.6524,"0",65227
"3834",6,"0V1A",4.9309,"1",65227
"3835",6,"0V1A",3.8968,"0",65227
"3836",6,"0V1A",6.7921,"1",65227
"7449",6,"1V0A",6.3464,"1",65227
"7450",6,"1V0A",7.6298,"1",65227
"7451",6,"1V0A",4.3325,"1",65227
"7452",6,"1V0A",8.7479,"1",65227
"7453",6,"1V0A",7.6021,"1",65227
"7454",6,"1V0A",7.7336,"0",65227
"7455",6,"1V0A",2.7282,"1",65227
"7456",6,"1V0A",3.9394,"0",65227
"7457",6,"1V0A",5.05,"0",65227
"7458",6,"1V0A",2.5928,"1",65227
"7459",6,"1V0A",2.3526,"1",65227
"7460",6,"1V0A",4.9644,"0",65227
"7461",6,"1V0A",7.1776,"1",65227
"7462",6,"1V0A",15.2494857890326,"0",65227
"7463",6,"1V0A",6.2285,"0",65227
"7464",6,"1V0A",8.9313,"0",65227
"7465",6,"1V0A",7.6273,"0",65227
"7466",6,"1V0A",4.9281,"0",65227
"7467",6,"1V0A",3.62,"1",65227
"7468",6,"1V0A",2.8884,"0",65227
"7469",6,"1V0A",4.5582,"0",65227
"7470",6,"1V0A",5.4156,"0",65227
"7471",6,"1V0A",6.642,"0",65227
"7472",6,"1V0A",11.839,"0",65227
"7473",6,"1V0A",5.6242,"0",65227
"7474",6,"1V0A",4.1142,"0",65227
"7475",6,"1V0A",3.9747,"0",65227
"7476",6,"1V0A",3.596,"0",65227
"11089",6,"1V1A",9.9958,"0",65227
"11090",6,"1V1A",7.196,"0",65227
"11091",6,"1V1A",7.6358,"0",65227
"11092",6,"1V1A",6.0026,"0",65227
"11093",6,"1V1A",9.2217,"0",65227
"11094",6,"1V1A",4.3625,"1",65227
"11095",6,"1V1A",5.9232,"0",65227
"11096",6,"1V1A",13.413,"0",65227
"11097",6,"1V1A",6.0821,"1",65227
"11098",6,"1V1A",5.7432,"1",65227
"11099",6,"1V1A",5.6312,"1",65227
"11100",6,"1V1A",8.5225,"0",65227
"11101",6,"1V1A",5.2296,"1",65227
"11102",6,"1V1A",6.9789,"1",65227
"11103",6,"1V1A",6.1653,"1",65227
"11104",6,"1V1A",6.7994,"1",65227
"11105",6,"1V1A",6.8701,"0",65227
"11106",6,"1V1A",6.8073,"0",65227
"11107",6,"1V1A",5.514,"0",65227
"11108",6,"1V1A",4.9967,"1",65227
"11109",6,"1V1A",7.2071,"0",65227
"11110",6,"1V1A",4.6642,"0",65227
"11111",6,"1V1A",13.995,"0",65227
"11112",6,"1V1A",4.08,"0",65227
"11113",6,"1V1A",4.3209,"0",65227
"11114",6,"1V1A",5.8979,"0",65227
"11115",6,"1V1A",3.0444,"1",65227
"11116",6,"1V1A",3.248,"0",65227
"14729",6,"1Vne1A",14.868,"1",65227
"14730",6,"1Vne1A",3.6749,"1",65227
"14731",6,"1Vne1A",5.4002,"1",65227
"14732",6,"1Vne1A",3.3668,"1",65227
"14733",6,"1Vne1A",6.012,"1",65227
"14734",6,"1Vne1A",4.29,"1",65227
"14735",6,"1Vne1A",8.6446,"0",65227
"14736",6,"1Vne1A",5.2898,"1",65227
"14737",6,"1Vne1A",6.13,"0",65227
"14738",6,"1Vne1A",7.6217,"0",65227
"14739",6,"1Vne1A",3.368,"0",65227
"14740",6,"1Vne1A",6.2524,"0",65227
"14741",6,"1Vne1A",10.84,"1",65227
"14742",6,"1Vne1A",7.6808,"0",65227
"14743",6,"1Vne1A",4.9318,"0",65227
"14744",6,"1Vne1A",11.372,"0",65227
"14745",6,"1Vne1A",7.8359,"1",65227
"14746",6,"1Vne1A",4.5936,"1",65227
"14747",6,"1Vne1A",5.9138,"1",65227
"14748",6,"1Vne1A",3.1471,"0",65227
"14749",6,"1Vne1A",5.4156,"0",65227
"14750",6,"1Vne1A",6.0626,"1",65227
"14751",6,"1Vne1A",10.954,"1",65227
"14752",6,"1Vne1A",5.3973,"0",65227
"14753",6,"1Vne1A",4.773,"0",65227
"14754",6,"1Vne1A",6.4233,"0",65227
"14755",6,"1Vne1A",5.3465,"1",65227
"14756",6,"1Vne1A",4.4621,"1",65227
"197",7,"0V0A",4.559,"1",68946
"198",7,"0V0A",5.5779,"1",68946
"199",7,"0V0A",16.01,"0",68946
"200",7,"0V0A",5.084,"0",68946
"201",7,"0V0A",10.252,"1",68946
"202",7,"0V0A",13.414,"1",68946
"203",7,"0V0A",5.999,"1",68946
"204",7,"0V0A",2.633,"0",68946
"205",7,"0V0A",7.666,"0",68946
"206",7,"0V0A",4.5969,"1",68946
"207",7,"0V0A",3.7329,"0",68946
"208",7,"0V0A",4.543,"0",68946
"209",7,"0V0A",4.293,"0",68946
"210",7,"0V0A",4.352,"0",68946
"211",7,"0V0A",3.3279,"0",68946
"212",7,"0V0A",4.783,"0",68946
"213",7,"0V0A",7.3109,"1",68946
"214",7,"0V0A",2.295,"0",68946
"215",7,"0V0A",4.3299,"0",68946
"216",7,"0V0A",3.2829,"0",68946
"217",7,"0V0A",7.1179,"1",68946
"218",7,"0V0A",3.9,"1",68946
"219",7,"0V0A",7.543,"1",68946
"220",7,"0V0A",2.8679,"0",68946
"221",7,"0V0A",3.86,"0",68946
"222",7,"0V0A",5.284,"1",68946
"223",7,"0V0A",5.662,"1",68946
"224",7,"0V0A",12.311,"1",68946
"3837",7,"0V1A",8.548,"0",68946
"3838",7,"0V1A",9.1809,"1",68946
"3839",7,"0V1A",15.362,"0",68946
"3840",7,"0V1A",17.0097668933061,"0",68946
"3841",7,"0V1A",7.8769,"0",68946
"3842",7,"0V1A",17.0097668933061,"1",68946
"3843",7,"0V1A",1.2329,"0",68946
"3844",7,"0V1A",3.9259,"0",68946
"3845",7,"0V1A",3.5999,"1",68946
"3846",7,"0V1A",6.46,"0",68946
"3847",7,"0V1A",6.3759,"1",68946
"3848",7,"0V1A",1.315,"0",68946
"3849",7,"0V1A",4.295,"1",68946
"3850",7,"0V1A",4.094,"1",68946
"3851",7,"0V1A",3.262,"0",68946
"3852",7,"0V1A",4.8879,"0",68946
"3853",7,"0V1A",4.561,"1",68946
"3854",7,"0V1A",9.434,"0",68946
"3855",7,"0V1A",2.9319,"1",68946
"3856",7,"0V1A",7.11,"1",68946
"3857",7,"0V1A",5.4199,"1",68946
"3858",7,"0V1A",4.2,"1",68946
"3859",7,"0V1A",2.447,"1",68946
"3860",7,"0V1A",6.9669,"0",68946
"3861",7,"0V1A",7.3189,"0",68946
"3862",7,"0V1A",8.2509,"1",68946
"3863",7,"0V1A",6.5289,"1",68946
"3864",7,"0V1A",2.486,"0",68946
"7477",7,"1V0A",6.346,"1",68946
"7478",7,"1V0A",7.344,"1",68946
"7479",7,"1V0A",9.012,"1",68946
"7480",7,"1V0A",16.049,"1",68946
"7481",7,"1V0A",10.219,"0",68946
"7482",7,"1V0A",3.686,"0",68946
"7483",7,"1V0A",12.894,"0",68946
"7484",7,"1V0A",9.0449,"0",68946
"7485",7,"1V0A",6.9349,"1",68946
"7486",7,"1V0A",4.9629,"0",68946
"7487",7,"1V0A",3.9829,"0",68946
"7488",7,"1V0A",1.8759,"1",68946
"7489",7,"1V0A",8.9139,"1",68946
"7490",7,"1V0A",6.2519,"1",68946
"7491",7,"1V0A",4.2269,"0",68946
"7492",7,"1V0A",4.2829,"1",68946
"7493",7,"1V0A",3.577,"0",68946
"7494",7,"1V0A",1.4609,"0",68946
"7495",7,"1V0A",4.678,"1",68946
"7496",7,"1V0A",3.563,"1",68946
"7497",7,"1V0A",5.38,"1",68946
"7498",7,"1V0A",7.334,"0",68946
"7499",7,"1V0A",3.2759,"1",68946
"7500",7,"1V0A",5.846,"0",68946
"7501",7,"1V0A",5.2139,"1",68946
"7502",7,"1V0A",9.1949,"1",68946
"7503",7,"1V0A",2.8289,"1",68946
"7504",7,"1V0A",12.82,"1",68946
"11117",7,"1V1A",14.412,"1",68946
"11118",7,"1V1A",6.6929,"1",68946
"11119",7,"1V1A",10.437,"1",68946
"11120",7,"1V1A",4.031,"1",68946
"11121",7,"1V1A",9.7519,"1",68946
"11122",7,"1V1A",11.544,"1",68946
"11123",7,"1V1A",2.0499,"0",68946
"11124",7,"1V1A",3.128,"0",68946
"11125",7,"1V1A",5.8599,"0",68946
"11126",7,"1V1A",17.0097668933061,"0",68946
"11127",7,"1V1A",5.3659,"0",68946
"11128",7,"1V1A",1.594,"1",68946
"11129",7,"1V1A",2.3659,"0",68946
"11130",7,"1V1A",2.793,"1",68946
"11131",7,"1V1A",1.845,"0",68946
"11132",7,"1V1A",3.392,"0",68946
"11133",7,"1V1A",7.6449,"1",68946
"11134",7,"1V1A",4.7609,"0",68946
"11135",7,"1V1A",4.661,"1",68946
"11136",7,"1V1A",1.4459,"0",68946
"11137",7,"1V1A",4.46,"1",68946
"11138",7,"1V1A",8.516,"1",68946
"11139",7,"1V1A",5.127,"0",68946
"11140",7,"1V1A",3.248,"0",68946
"11141",7,"1V1A",9.0619,"1",68946
"11142",7,"1V1A",10.466,"0",68946
"11143",7,"1V1A",2.661,"1",68946
"11144",7,"1V1A",8.1269,"1",68946
"14757",7,"1Vne1A",5.8279,"1",68946
"14758",7,"1Vne1A",5.691,"0",68946
"14759",7,"1Vne1A",4.359,"1",68946
"14760",7,"1Vne1A",6.0779,"0",68946
"14761",7,"1Vne1A",12.316,"1",68946
"14762",7,"1Vne1A",9.0589,"0",68946
"14763",7,"1Vne1A",4.383,"0",68946
"14764",7,"1Vne1A",4.0849,"1",68946
"14765",7,"1Vne1A",5.7089,"0",68946
"14766",7,"1Vne1A",5.3589,"1",68946
"14767",7,"1Vne1A",5.311,"0",68946
"14768",7,"1Vne1A",5.9649,"0",68946
"14769",7,"1Vne1A",5.2429,"0",68946
"14770",7,"1Vne1A",4.4259,"1",68946
"14771",7,"1Vne1A",6.884,"1",68946
"14772",7,"1Vne1A",2.812,"1",68946
"14773",7,"1Vne1A",17.0097668933061,"1",68946
"14774",7,"1Vne1A",4.4929,"1",68946
"14775",7,"1Vne1A",7.195,"0",68946
"14776",7,"1Vne1A",5.6449,"0",68946
"14777",7,"1Vne1A",6.2509,"1",68946
"14778",7,"1Vne1A",6.728,"0",68946
"14779",7,"1Vne1A",4.7929,"1",68946
"14780",7,"1Vne1A",2.9929,"0",68946
"14781",7,"1Vne1A",2.0009,"1",68946
"14782",7,"1Vne1A",4.75,"1",68946
"14783",7,"1Vne1A",4.533,"0",68946
"14784",7,"1Vne1A",0.994,"1",68946
"225",8,"0V0A",5.6389,"1",69144
"226",8,"0V0A",3.596,"1",69144
"227",8,"0V0A",2.314,"0",69144
"228",8,"0V0A",2.293,"0",69144
"229",8,"0V0A",9.166,"0",69144
"230",8,"0V0A",3.033,"0",69144
"231",8,"0V0A",7.6079,"1",69144
"232",8,"0V0A",3.6789,"1",69144
"233",8,"0V0A",2.591,"1",69144
"234",8,"0V0A",10.695,"1",69144
"235",8,"0V0A",2.091,"0",69144
"236",8,"0V0A",1.8629,"0",69144
"237",8,"0V0A",2.355,"1",69144
"238",8,"0V0A",2.49,"0",69144
"239",8,"0V0A",3.534,"1",69144
"240",8,"0V0A",2.288,"1",69144
"241",8,"0V0A",4.2319,"1",69144
"242",8,"0V0A",8.5609,"1",69144
"243",8,"0V0A",1.853,"1",69144
"244",8,"0V0A",2.544,"0",69144
"245",8,"0V0A",3.528,"1",69144
"246",8,"0V0A",2.0309,"1",69144
"247",8,"0V0A",3.174,"0",69144
"248",8,"0V0A",4.115,"1",69144
"249",8,"0V0A",1.585,"1",69144
"250",8,"0V0A",3.726,"1",69144
"251",8,"0V0A",2.4339,"0",69144
"252",8,"0V0A",2.4909,"0",69144
"3865",8,"0V1A",3.167,"0",69144
"3866",8,"0V1A",8.46,"1",69144
"3867",8,"0V1A",2.4459,"0",69144
"3868",8,"0V1A",4.6,"1",69144
"3869",8,"0V1A",3.322,"0",69144
"3870",8,"0V1A",4.461,"1",69144
"3871",8,"0V1A",1.993,"0",69144
"3872",8,"0V1A",2.719,"0",69144
"3873",8,"0V1A",4.912,"1",69144
"3874",8,"0V1A",1.9109,"1",69144
"3875",8,"0V1A",1.96,"1",69144
"3876",8,"0V1A",2.0209,"1",69144
"3877",8,"0V1A",3.4359,"0",69144
"3878",8,"0V1A",9.2629,"1",69144
"3879",8,"0V1A",2.382,"1",69144
"3880",8,"0V1A",4.257,"1",69144
"3881",8,"0V1A",2.5869,"1",69144
"3882",8,"0V1A",1.747,"1",69144
"3883",8,"0V1A",2.2329,"1",69144
"3884",8,"0V1A",1.772,"0",69144
"3885",8,"0V1A",6.1879,"1",69144
"3886",8,"0V1A",3.642,"1",69144
"3887",8,"0V1A",2.5969,"1",69144
"3888",8,"0V1A",1.33,"0",69144
"3889",8,"0V1A",2.073,"1",69144
"3890",8,"0V1A",2.006,"1",69144
"3891",8,"0V1A",7.8099,"1",69144
"3892",8,"0V1A",2.214,"1",69144
"7505",8,"1V0A",4.6329,"1",69144
"7506",8,"1V0A",4.259,"0",69144
"7507",8,"1V0A",9.2099,"1",69144
"7508",8,"1V0A",2.894,"0",69144
"7509",8,"1V0A",6.383,"0",69144
"7510",8,"1V0A",10.696,"0",69144
"7511",8,"1V0A",2.2549,"0",69144
"7512",8,"1V0A",1.504,"0",69144
"7513",8,"1V0A",1.901,"1",69144
"7514",8,"1V0A",2.074,"0",69144
"7515",8,"1V0A",7.8,"0",69144
"7516",8,"1V0A",3.201,"0",69144
"7517",8,"1V0A",3.4369,"0",69144
"7518",8,"1V0A",2.873,"1",69144
"7519",8,"1V0A",8.594,"0",69144
"7520",8,"1V0A",4.923,"1",69144
"7521",8,"1V0A",7.4359,"1",69144
"7522",8,"1V0A",2.999,"0",69144
"7523",8,"1V0A",4.1739,"0",69144
"7524",8,"1V0A",2.8779,"0",69144
"7525",8,"1V0A",2.75,"0",69144
"7526",8,"1V0A",1.692,"1",69144
"7527",8,"1V0A",2.7909,"0",69144
"7528",8,"1V0A",1.557,"0",69144
"7529",8,"1V0A",3.638,"1",69144
"7530",8,"1V0A",3.278,"1",69144
"7531",8,"1V0A",2.013,"1",69144
"7532",8,"1V0A",2.028,"0",69144
"11145",8,"1V1A",3.472,"0",69144
"11146",8,"1V1A",11.0725996355878,"0",69144
"11147",8,"1V1A",2.4649,"0",69144
"11148",8,"1V1A",2.845,"0",69144
"11149",8,"1V1A",2.28,"0",69144
"11150",8,"1V1A",2.118,"0",69144
"11151",8,"1V1A",1.744,"0",69144
"11152",8,"1V1A",2.5149,"0",69144
"11153",8,"1V1A",7.1979,"1",69144
"11154",8,"1V1A",6.4249,"1",69144
