"","subj_idx","stim","rt","response","group","arousal","valence","participant"
"5315",84,"0V1A",2.0465,"1","group1",1,3,97062
"5316",84,"0V1A",1.2498,"1","group1",1,3,97062
"5317",84,"0V1A",4.0775,"1","group1",1,3,97062
"5318",84,"0V1A",1.6972,"0","group1",1,3,97062
"5319",84,"0V1A",1.2002,"0","group1",1,3,97062
"5320",84,"0V1A",0.7033,"0","group1",1,3,97062
"8849",84,"1V0A",6.18803391308619,"0","group1",2,3,97062
"8850",84,"1V0A",2.6682,"0","group1",2,3,97062
"8851",84,"1V0A",4.3481,"0","group1",2,3,97062
"8852",84,"1V0A",2.5739,"0","group1",2,3,97062
"8853",84,"1V0A",3.6039,"1","group1",1,3,97062
"8854",84,"1V0A",4.52,"1","group1",1,3,97062
"8855",84,"1V0A",2.0417,"1","group1",1,3,97062
"8856",84,"1V0A",3.4172,"1","group1",1,3,97062
"8857",84,"1V0A",6.18803391308619,"0","group1",1,3,97062
"8858",84,"1V0A",5.2209,"1","group1",1,3,97062
"8859",84,"1V0A",1.5128,"1","group1",1,3,97062
"8860",84,"1V0A",2.2812,"1","group1",1,3,97062
"8861",84,"1V0A",2.8961,"0","group1",1,3,97062
"8862",84,"1V0A",2.3643,"1","group1",1,3,97062
"8863",84,"1V0A",1.7791,"0","group1",1,3,97062
"8864",84,"1V0A",3.0288,"0","group1",1,3,97062
"8865",84,"1V0A",3.3284,"1","group1",1,3,97062
"8866",84,"1V0A",2.9017,"1","group1",1,3,97062
"8867",84,"1V0A",1.8914,"1","group1",1,3,97062
"8868",84,"1V0A",1.898,"1","group1",1,3,97062
"8869",84,"1V0A",2.8525,"1","group1",1,3,97062
"8870",84,"1V0A",3.5039,"1","group1",1,3,97062
"8871",84,"1V0A",3.4836,"1","group1",1,3,97062
"8872",84,"1V0A",2.4302,"1","group1",1,3,97062
"8873",84,"1V0A",6.18803391308619,"1","group1",1,3,97062
"8874",84,"1V0A",3.2083,"1","group1",1,3,97062
"8875",84,"1V0A",2.9821,"1","group1",1,3,97062
"8876",84,"1V0A",2.4057,"0","group1",1,3,97062
"12405",84,"1V1A",3.7247,"0","group1",2,3,97062
"12406",84,"1V1A",6.0373,"0","group1",2,3,97062
"12407",84,"1V1A",3.5112,"0","group1",2,3,97062
"12408",84,"1V1A",1.4593,"0","group1",2,3,97062
"12409",84,"1V1A",3.4962,"1","group1",1,3,97062
"12410",84,"1V1A",2.9513,"1","group1",1,3,97062
"12411",84,"1V1A",4.1329,"0","group1",1,3,97062
"12412",84,"1V1A",2.8009,"1","group1",1,3,97062
"12413",84,"1V1A",6.18803391308619,"1","group1",1,3,97062
"12414",84,"1V1A",1.5116,"0","group1",1,3,97062
"12415",84,"1V1A",1.4831,"0","group1",1,3,97062
"12416",84,"1V1A",2.1593,"0","group1",1,3,97062
"12417",84,"1V1A",3.1301,"1","group1",1,3,97062
"12418",84,"1V1A",2.7033,"0","group1",1,3,97062
"12419",84,"1V1A",1.8518,"1","group1",1,3,97062
"12420",84,"1V1A",1.8487,"0","group1",1,3,97062
"12421",84,"1V1A",3.6334,"1","group1",1,3,97062
"12422",84,"1V1A",1.984,"1","group1",1,3,97062
"12423",84,"1V1A",1.5148,"0","group1",1,3,97062
"12424",84,"1V1A",1.5952,"1","group1",1,3,97062
"12425",84,"1V1A",1.3281,"1","group1",1,3,97062
"12426",84,"1V1A",2.184,"1","group1",1,3,97062
"12427",84,"1V1A",2.5746,"1","group1",1,3,97062
"12428",84,"1V1A",1.6627,"1","group1",1,3,97062
"12429",84,"1V1A",1.3779,"0","group1",1,3,97062
"12430",84,"1V1A",1.815,"1","group1",1,3,97062
"12431",84,"1V1A",1.281,"1","group1",1,3,97062
"12432",84,"1V1A",1.0782,"0","group1",1,3,97062
"15961",84,"1Vne1A",6.0921,"1","group1",2,3,97062
"15962",84,"1Vne1A",3.3172,"0","group1",2,3,97062
"15963",84,"1Vne1A",2.33,"0","group1",2,3,97062
"15964",84,"1Vne1A",1.9538,"0","group1",2,3,97062
"15965",84,"1Vne1A",2.6862,"0","group1",1,3,97062
"15966",84,"1Vne1A",3.3289,"0","group1",1,3,97062
"15967",84,"1Vne1A",3.9277,"0","group1",1,3,97062
"15968",84,"1Vne1A",2.6768,"0","group1",1,3,97062
"15969",84,"1Vne1A",3.0514,"1","group1",1,3,97062
"15970",84,"1Vne1A",1.8958,"1","group1",1,3,97062
"15971",84,"1Vne1A",2.2872,"1","group1",1,3,97062
"15972",84,"1Vne1A",3.3746,"0","group1",1,3,97062
"15973",84,"1Vne1A",3.5258,"1","group1",1,3,97062
"15974",84,"1Vne1A",1.8644,"0","group1",1,3,97062
"15975",84,"1Vne1A",1.9056,"0","group1",1,3,97062
"15976",84,"1Vne1A",2.5628,"0","group1",1,3,97062
"15977",84,"1Vne1A",3.5508,"0","group1",1,3,97062
"15978",84,"1Vne1A",2.0484,"1","group1",1,3,97062
"15979",84,"1Vne1A",2.2135,"1","group1",1,3,97062
"15980",84,"1Vne1A",2.478,"1","group1",1,3,97062
"15981",84,"1Vne1A",4.6387,"0","group1",1,3,97062
"15982",84,"1Vne1A",2.1786,"1","group1",1,3,97062
"15983",84,"1Vne1A",2.2841,"0","group1",1,3,97062
"15984",84,"1Vne1A",1.4376,"0","group1",1,3,97062
"15985",84,"1Vne1A",2.8489,"1","group1",1,3,97062
"15986",84,"1Vne1A",2.317,"1","group1",1,3,97062
"15987",84,"1Vne1A",1.015,"1","group1",1,3,97062
"15988",84,"1Vne1A",1.3974,"1","group1",1,3,97062
"1765",85,"0V0A",2.4237,"0","group1",4,4,81692
"1766",85,"0V0A",5.423,"1","group1",4,4,81692
"1767",85,"0V0A",2.3657,"0","group1",4,4,81692
"1768",85,"0V0A",3.5287,"1","group1",4,4,81692
"1769",85,"0V0A",2.412,"0","group1",4,3,81692
"1770",85,"0V0A",4.4973,"1","group1",4,3,81692
"1771",85,"0V0A",6.2231,"0","group1",4,3,81692
"1772",85,"0V0A",5.3596,"1","group1",4,3,81692
"1773",85,"0V0A",1.7402,"1","group1",3,3,81692
"1774",85,"0V0A",4.8761,"1","group1",3,3,81692
"1775",85,"0V0A",5.3071,"1","group1",3,3,81692
"1776",85,"0V0A",4.8815,"1","group1",3,3,81692
"1777",85,"0V0A",7.3453,"0","group1",4,4,81692
"1778",85,"0V0A",9.3036,"1","group1",4,4,81692
"1779",85,"0V0A",6.6625,"1","group1",4,4,81692
"1780",85,"0V0A",4.0716,"0","group1",4,4,81692
"1781",85,"0V0A",4.4797,"1","group1",4,3,81692
"1782",85,"0V0A",2.1047,"0","group1",4,3,81692
"1783",85,"0V0A",4.8618,"0","group1",4,3,81692
"1784",85,"0V0A",3.4228,"0","group1",4,3,81692
"1785",85,"0V0A",2.3039,"0","group1",4,4,81692
"1786",85,"0V0A",2.9097,"0","group1",4,4,81692
"1787",85,"0V0A",2.158,"0","group1",4,4,81692
"1788",85,"0V0A",9.9075,"1","group1",4,4,81692
"1789",85,"0V0A",1.8078,"1","group1",4,4,81692
"1790",85,"0V0A",1.8565,"1","group1",4,4,81692
"1791",85,"0V0A",2.8244,"0","group1",4,4,81692
"1792",85,"0V0A",2.2425,"0","group1",4,4,81692
"5321",85,"0V1A",1.8951,"0","group1",4,4,81692
"5322",85,"0V1A",2.2413,"0","group1",4,4,81692
"5323",85,"0V1A",1.9419,"1","group1",4,4,81692
"5324",85,"0V1A",2.8252,"1","group1",4,4,81692
"5325",85,"0V1A",9.705,"1","group1",4,3,81692
"5326",85,"0V1A",7.6714,"0","group1",4,3,81692
"5327",85,"0V1A",3.2278,"0","group1",4,3,81692
"5328",85,"0V1A",6.2172,"0","group1",4,3,81692
"5329",85,"0V1A",2.5635,"1","group1",3,3,81692
"5330",85,"0V1A",2.156,"1","group1",3,3,81692
"5331",85,"0V1A",3.0069,"0","group1",3,3,81692
"5332",85,"0V1A",1.9336,"0","group1",3,3,81692
"5333",85,"0V1A",7.5141,"0","group1",4,4,81692
"5334",85,"0V1A",2.9629,"1","group1",4,4,81692
"5335",85,"0V1A",8.0877,"1","group1",4,4,81692
"5336",85,"0V1A",3.1517,"0","group1",4,4,81692
"5337",85,"0V1A",4.2952,"0","group1",4,3,81692
"5338",85,"0V1A",2.7918,"0","group1",4,3,81692
"5339",85,"0V1A",2.4766,"0","group1",4,3,81692
"5340",85,"0V1A",4.3918,"1","group1",4,3,81692
"5341",85,"0V1A",2.7745,"1","group1",4,4,81692
"5342",85,"0V1A",2.5932,"1","group1",4,4,81692
"5343",85,"0V1A",1.8123,"1","group1",4,4,81692
"5344",85,"0V1A",4.254,"1","group1",4,4,81692
"5345",85,"0V1A",1.8989,"0","group1",4,4,81692
"5346",85,"0V1A",1.7695,"1","group1",4,4,81692
"5347",85,"0V1A",1.9072,"0","group1",4,4,81692
"5348",85,"0V1A",3.7379,"1","group1",4,4,81692
"8877",85,"1V0A",3.4389,"0","group1",4,4,81692
"8878",85,"1V0A",10.5912037938867,"0","group1",4,4,81692
"8879",85,"1V0A",3.025,"1","group1",4,4,81692
"8880",85,"1V0A",2.106,"0","group1",4,4,81692
"8881",85,"1V0A",1.9986,"1","group1",4,3,81692
"8882",85,"1V0A",5.0297,"1","group1",4,3,81692
"8883",85,"1V0A",4.5409,"0","group1",4,3,81692
"8884",85,"1V0A",2.0385,"1","group1",4,3,81692
"8885",85,"1V0A",10.5912037938867,"0","group1",3,3,81692
"8886",85,"1V0A",1.8241,"1","group1",3,3,81692
"8887",85,"1V0A",3.0893,"0","group1",3,3,81692
"8888",85,"1V0A",1.7265,"0","group1",3,3,81692
"8889",85,"1V0A",3.8753,"0","group1",4,4,81692
"8890",85,"1V0A",3.1617,"0","group1",4,4,81692
"8891",85,"1V0A",6.5909,"1","group1",4,4,81692
"8892",85,"1V0A",4.9523,"0","group1",4,4,81692
"8893",85,"1V0A",10.5912037938867,"0","group1",4,3,81692
"8894",85,"1V0A",4.3342,"1","group1",4,3,81692
"8895",85,"1V0A",2.9725,"1","group1",4,3,81692
"8896",85,"1V0A",3.1614,"0","group1",4,3,81692
"8897",85,"1V0A",3.4147,"0","group1",4,4,81692
"8898",85,"1V0A",3.2889,"1","group1",4,4,81692
"8899",85,"1V0A",4.9583,"1","group1",4,4,81692
"8900",85,"1V0A",3.277,"0","group1",4,4,81692
"8901",85,"1V0A",2.1355,"1","group1",4,4,81692
"8902",85,"1V0A",3.7919,"0","group1",4,4,81692
"8903",85,"1V0A",2.2232,"0","group1",4,4,81692
"8904",85,"1V0A",1.7934,"1","group1",4,4,81692
"12433",85,"1V1A",7.7132,"1","group1",4,4,81692
"12434",85,"1V1A",2.6087,"0","group1",4,4,81692
"12435",85,"1V1A",1.6875,"1","group1",4,4,81692
"12436",85,"1V1A",4.3593,"1","group1",4,4,81692
"12437",85,"1V1A",2.2399,"1","group1",4,3,81692
"12438",85,"1V1A",1.7464,"1","group1",4,3,81692
"12439",85,"1V1A",9.0386,"1","group1",4,3,81692
"12440",85,"1V1A",1.8607,"0","group1",4,3,81692
"12441",85,"1V1A",1.8752,"0","group1",3,3,81692
"12442",85,"1V1A",2.5902,"1","group1",3,3,81692
"12443",85,"1V1A",2.5796,"0","group1",3,3,81692
"12444",85,"1V1A",2.8252,"0","group1",3,3,81692
"12445",85,"1V1A",10.5912037938867,"0","group1",4,4,81692
"12446",85,"1V1A",7.7199,"1","group1",4,4,81692
"12447",85,"1V1A",4.6064,"0","group1",4,4,81692
"12448",85,"1V1A",3.5071,"1","group1",4,4,81692
"12449",85,"1V1A",2.0257,"0","group1",4,3,81692
"12450",85,"1V1A",2.7892,"0","group1",4,3,81692
"12451",85,"1V1A",2.3227,"0","group1",4,3,81692
"12452",85,"1V1A",5.7054,"0","group1",4,3,81692
"12453",85,"1V1A",2.5578,"1","group1",4,4,81692
"12454",85,"1V1A",1.2954,"1","group1",4,4,81692
"12455",85,"1V1A",2.5892,"1","group1",4,4,81692
"12456",85,"1V1A",3.8404,"1","group1",4,4,81692
"12457",85,"1V1A",5.5113,"1","group1",4,4,81692
"12458",85,"1V1A",7.3778,"0","group1",4,4,81692
"12459",85,"1V1A",1.9447,"1","group1",4,4,81692
"12460",85,"1V1A",2.7909,"1","group1",4,4,81692
"15989",85,"1Vne1A",2.8602,"0","group1",4,4,81692
"15990",85,"1Vne1A",6.408,"0","group1",4,4,81692
"15991",85,"1Vne1A",2.7593,"0","group1",4,4,81692
"15992",85,"1Vne1A",2.3222,"0","group1",4,4,81692
"15993",85,"1Vne1A",3.5243,"0","group1",4,3,81692
"15994",85,"1Vne1A",6.7748,"0","group1",4,3,81692
"15995",85,"1Vne1A",2.4921,"1","group1",4,3,81692
"15996",85,"1Vne1A",1.552,"1","group1",4,3,81692
"15997",85,"1Vne1A",2.0785,"0","group1",3,3,81692
"15998",85,"1Vne1A",3.6216,"0","group1",3,3,81692
"15999",85,"1Vne1A",3.5052,"1","group1",3,3,81692
"16000",85,"1Vne1A",3.7728,"0","group1",3,3,81692
"16001",85,"1Vne1A",3.6875,"0","group1",4,4,81692
"16002",85,"1Vne1A",2.3316,"1","group1",4,4,81692
"16003",85,"1Vne1A",3.6926,"0","group1",4,4,81692
"16004",85,"1Vne1A",2.4421,"1","group1",4,4,81692
"16005",85,"1Vne1A",4.9794,"1","group1",4,3,81692
"16006",85,"1Vne1A",2.9241,"1","group1",4,3,81692
"16007",85,"1Vne1A",1.929,"0","group1",4,3,81692
"16008",85,"1Vne1A",9.591,"0","group1",4,3,81692
"16009",85,"1Vne1A",1.4098,"0","group1",4,4,81692
"16010",85,"1Vne1A",1.5905,"0","group1",4,4,81692
"16011",85,"1Vne1A",2.9267,"0","group1",4,4,81692
"16012",85,"1Vne1A",2.2485,"0","group1",4,4,81692
"16013",85,"1Vne1A",4.155,"0","group1",4,4,81692
"16014",85,"1Vne1A",2.1613,"1","group1",4,4,81692
"16015",85,"1Vne1A",2.3064,"0","group1",4,4,81692
"16016",85,"1Vne1A",3.1425,"0","group1",4,4,81692
"1793",86,"0V0A",9.2016340176023,"1","group2",1,3,87665
"1794",86,"0V0A",6.6093,"0","group2",1,3,87665
"1795",86,"0V0A",1.7988,"0","group2",1,3,87665
"1796",86,"0V0A",5.4115,"0","group2",1,3,87665
"1797",86,"0V0A",9.2016340176023,"0","group2",2,4,87665
"1798",86,"0V0A",1.5796,"0","group2",2,4,87665
"1799",86,"0V0A",4.0781,"1","group2",2,4,87665
"1800",86,"0V0A",1.4051,"0","group2",2,4,87665
"1801",86,"0V0A",3.5477,"1","group2",3,5,87665
"1802",86,"0V0A",3.2101,"0","group2",3,5,87665
"1803",86,"0V0A",3.6269,"0","group2",3,5,87665
"1804",86,"0V0A",4.345,"1","group2",3,5,87665
"1805",86,"0V0A",2.8625,"0","group2",4,4,87665
"1806",86,"0V0A",2.9423,"0","group2",4,4,87665
"1807",86,"0V0A",2.2058,"0","group2",4,4,87665
"1808",86,"0V0A",3.1115,"1","group2",4,4,87665
"1809",86,"0V0A",1.7279,"0","group2",5,5,87665
"1810",86,"0V0A",2.0067,"0","group2",5,5,87665
"1811",86,"0V0A",1.2458,"1","group2",5,5,87665
"1812",86,"0V0A",9.2016340176023,"0","group2",5,5,87665
"1813",86,"0V0A",3.4918,"1","group2",4,5,87665
"1814",86,"0V0A",3.3298,"0","group2",4,5,87665
"1815",86,"0V0A",5.8651,"0","group2",4,5,87665
"1816",86,"0V0A",2.2129,"1","group2",4,5,87665
"1817",86,"0V0A",4.3475,"0","group2",3,3,87665
"1818",86,"0V0A",4.5887,"0","group2",3,3,87665
"1819",86,"0V0A",7.3907,"1","group2",3,3,87665
"1820",86,"0V0A",1.7809,"0","group2",3,3,87665
"5349",86,"0V1A",2.2961,"0","group2",1,3,87665
"5350",86,"0V1A",4.0786,"0","group2",1,3,87665
"5351",86,"0V1A",0.7441,"0","group2",1,3,87665
"5352",86,"0V1A",3.309,"1","group2",1,3,87665
"5353",86,"0V1A",4.1917,"1","group2",2,4,87665
"5354",86,"0V1A",3.0961,"0","group2",2,4,87665
"5355",86,"0V1A",2.4572,"1","group2",2,4,87665
"5356",86,"0V1A",0.9095,"1","group2",2,4,87665
"5357",86,"0V1A",4.6557,"0","group2",3,5,87665
"5358",86,"0V1A",2.4978,"0","group2",3,5,87665
"5359",86,"0V1A",3.0124,"1","group2",3,5,87665
"5360",86,"0V1A",5.8118,"0","group2",3,5,87665
"5361",86,"0V1A",2.9123,"1","group2",4,4,87665
"5362",86,"0V1A",2.28,"1","group2",4,4,87665
"5363",86,"0V1A",2.0627,"1","group2",4,4,87665
"5364",86,"0V1A",2.3246,"1","group2",4,4,87665
"5365",86,"0V1A",1.2805,"1","group2",5,5,87665
"5366",86,"0V1A",1.1731,"1","group2",5,5,87665
"5367",86,"0V1A",6.1123,"0","group2",5,5,87665
"5368",86,"0V1A",0.6485,"1","group2",5,5,87665
"5369",86,"0V1A",8.2781,"1","group2",4,5,87665
"5370",86,"0V1A",2.9792,"1","group2",4,5,87665
"5371",86,"0V1A",5.0329,"1","group2",4,5,87665
"5372",86,"0V1A",2.1621,"0","group2",4,5,87665
"5373",86,"0V1A",2.9108,"0","group2",3,3,87665
"5374",86,"0V1A",1.6431,"1","group2",3,3,87665
"5375",86,"0V1A",1.7795,"0","group2",3,3,87665
"5376",86,"0V1A",2.1879,"1","group2",3,3,87665
"8905",86,"1V0A",3.4196,"0","group2",1,3,87665
"8906",86,"1V0A",4.2104,"0","group2",1,3,87665
"8907",86,"1V0A",2.3846,"0","group2",1,3,87665
"8908",86,"1V0A",1.0431,"0","group2",1,3,87665
"8909",86,"1V0A",4.3586,"0","group2",2,4,87665
"8910",86,"1V0A",8.9326,"0","group2",2,4,87665
"8911",86,"1V0A",2.7956,"1","group2",2,4,87665
"8912",86,"1V0A",1.9793,"0","group2",2,4,87665
"8913",86,"1V0A",3.6471,"1","group2",3,5,87665
"8914",86,"1V0A",3.4074,"0","group2",3,5,87665
"8915",86,"1V0A",4.4575,"1","group2",3,5,87665
"8916",86,"1V0A",2.8647,"0","group2",3,5,87665
"8917",86,"1V0A",1.5524,"1","group2",4,4,87665
"8918",86,"1V0A",3.5216,"1","group2",4,4,87665
"8919",86,"1V0A",1.0379,"0","group2",4,4,87665
"8920",86,"1V0A",1.824,"0","group2",4,4,87665
"8921",86,"1V0A",1.6775,"0","group2",5,5,87665
"8922",86,"1V0A",1.0551,"1","group2",5,5,87665
"8923",86,"1V0A",4.6258,"1","group2",5,5,87665
"8924",86,"1V0A",3.4592,"0","group2",5,5,87665
"8925",86,"1V0A",2.3749,"0","group2",4,5,87665
"8926",86,"1V0A",1.9489,"1","group2",4,5,87665
"8927",86,"1V0A",5.3609,"0","group2",4,5,87665
"8928",86,"1V0A",2.18,"0","group2",4,5,87665
"8929",86,"1V0A",4.7781,"0","group2",3,3,87665
"8930",86,"1V0A",1.2114,"0","group2",3,3,87665
"8931",86,"1V0A",2.505,"0","group2",3,3,87665
"8932",86,"1V0A",4.4241,"0","group2",3,3,87665
"12461",86,"1V1A",1.0282,"0","group2",1,3,87665
"12462",86,"1V1A",1.2236,"0","group2",1,3,87665
"12463",86,"1V1A",2.7171,"0","group2",1,3,87665
"12464",86,"1V1A",1.5002,"0","group2",1,3,87665
"12465",86,"1V1A",2.3324,"1","group2",2,4,87665
"12466",86,"1V1A",3.1262,"0","group2",2,4,87665
"12467",86,"1V1A",2.0616,"1","group2",2,4,87665
"12468",86,"1V1A",1.0464,"1","group2",2,4,87665
"12469",86,"1V1A",3.9433,"0","group2",3,5,87665
"12470",86,"1V1A",3.6968,"0","group2",3,5,87665
"12471",86,"1V1A",3.9783,"0","group2",3,5,87665
"12472",86,"1V1A",3.7507,"0","group2",3,5,87665
"12473",86,"1V1A",3.0737,"0","group2",4,4,87665
"12474",86,"1V1A",1.9634,"1","group2",4,4,87665
"12475",86,"1V1A",2.6031,"1","group2",4,4,87665
"12476",86,"1V1A",4.0269,"1","group2",4,4,87665
"12477",86,"1V1A",7.6597,"0","group2",5,5,87665
"12478",86,"1V1A",0.8126,"1","group2",5,5,87665
"12479",86,"1V1A",0.618,"1","group2",5,5,87665
"12480",86,"1V1A",6.7431,"1","group2",5,5,87665
"12481",86,"1V1A",5.4435,"0","group2",4,5,87665
"12482",86,"1V1A",1.214,"0","group2",4,5,87665
"12483",86,"1V1A",0.25,"0","group2",4,5,87665
"12484",86,"1V1A",4.1444,"0","group2",4,5,87665
"12485",86,"1V1A",9.2016340176023,"0","group2",3,3,87665
"12486",86,"1V1A",9.2016340176023,"1","group2",3,3,87665
"12487",86,"1V1A",0.9117,"1","group2",3,3,87665
"12488",86,"1V1A",4.4901,"1","group2",3,3,87665
"16017",86,"1Vne1A",3.9572,"0","group2",1,3,87665
"16018",86,"1Vne1A",2.2367,"0","group2",1,3,87665
"16019",86,"1Vne1A",2.5385,"0","group2",1,3,87665
"16020",86,"1Vne1A",2.9753,"0","group2",1,3,87665
"16021",86,"1Vne1A",3.1324,"1","group2",2,4,87665
"16022",86,"1Vne1A",2.9777,"0","group2",2,4,87665
"16023",86,"1Vne1A",3.0924,"0","group2",2,4,87665
"16024",86,"1Vne1A",1.3423,"0","group2",2,4,87665
"16025",86,"1Vne1A",5.1671,"1","group2",3,5,87665
"16026",86,"1Vne1A",6.0963,"0","group2",3,5,87665
"16027",86,"1Vne1A",4.2726,"1","group2",3,5,87665
"16028",86,"1Vne1A",2.0595,"0","group2",3,5,87665
"16029",86,"1Vne1A",1.5099,"0","group2",4,4,87665
"16030",86,"1Vne1A",3.3291,"0","group2",4,4,87665
"16031",86,"1Vne1A",1.5715,"0","group2",4,4,87665
"16032",86,"1Vne1A",4.3133,"0","group2",4,4,87665
"16033",86,"1Vne1A",2.3629,"1","group2",5,5,87665
"16034",86,"1Vne1A",2.5618,"0","group2",5,5,87665
"16035",86,"1Vne1A",1.6789,"0","group2",5,5,87665
"16036",86,"1Vne1A",1.4626,"0","group2",5,5,87665
"16037",86,"1Vne1A",4.3303,"0","group2",4,5,87665
"16038",86,"1Vne1A",2.8663,"0","group2",4,5,87665
"16039",86,"1Vne1A",3.3321,"0","group2",4,5,87665
"16040",86,"1Vne1A",1.592,"0","group2",4,5,87665
"16041",86,"1Vne1A",1.1631,"0","group2",3,3,87665
"16042",86,"1Vne1A",2.7967,"0","group2",3,3,87665
"16043",86,"1Vne1A",1.6949,"0","group2",3,3,87665
"16044",86,"1Vne1A",1.8974,"0","group2",3,3,87665
"1821",87,"0V0A",3.6832,"0","group3",3,1,95249
"1822",87,"0V0A",4.4015,"0","group3",3,1,95249
"1823",87,"0V0A",2.8859,"0","group3",3,1,95249
"1824",87,"0V0A",2.6192,"0","group3",3,1,95249
"1825",87,"0V0A",4.4683,"0","group3",3,1,95249
"1826",87,"0V0A",4.6852,"1","group3",3,1,95249
"1827",87,"0V0A",5.9544,"0","group3",3,1,95249
"1828",87,"0V0A",5.0044,"0","group3",3,1,95249
"1829",87,"0V0A",5.4019,"0","group3",3,2,95249
"1830",87,"0V0A",4.5698,"0","group3",3,2,95249
"1831",87,"0V0A",4.1549,"1","group3",3,2,95249
"1832",87,"0V0A",3.3377,"1","group3",3,2,95249
"1833",87,"0V0A",0.8367,"1","group3",3,2,95249
"1834",87,"0V0A",2.7862,"0","group3",3,2,95249
"1835",87,"0V0A",3.3177,"0","group3",3,2,95249
"1836",87,"0V0A",9.84776917206691,"0","group3",3,2,95249
"1837",87,"0V0A",8.6509,"0","group3",3,2,95249
"1838",87,"0V0A",3.5865,"0","group3",3,2,95249
"1839",87,"0V0A",8.0527,"0","group3",3,2,95249
"1840",87,"0V0A",2.9197,"0","group3",3,2,95249
"1841",87,"0V0A",6.0686,"1","group3",3,1,95249
"1842",87,"0V0A",2.5149,"0","group3",3,1,95249
"1843",87,"0V0A",3.8123,"0","group3",3,1,95249
"1844",87,"0V0A",2.4034,"0","group3",3,1,95249
"1845",87,"0V0A",2.8745,"1","group3",3,2,95249
"1846",87,"0V0A",3.7835,"1","group3",3,2,95249
"1847",87,"0V0A",5.1828,"1","group3",3,2,95249
"1848",87,"0V0A",2.5512,"1","group3",3,2,95249
"5377",87,"0V1A",4.6692,"1","group3",3,1,95249
"5378",87,"0V1A",6.7201,"0","group3",3,1,95249
"5379",87,"0V1A",1.6026,"0","group3",3,1,95249
"5380",87,"0V1A",2.2685,"0","group3",3,1,95249
"5381",87,"0V1A",4.0859,"1","group3",3,1,95249
"5382",87,"0V1A",8.1694,"0","group3",3,1,95249
"5383",87,"0V1A",5.4361,"1","group3",3,1,95249
"5384",87,"0V1A",3.5689,"1","group3",3,1,95249
"5385",87,"0V1A",4.1855,"1","group3",3,2,95249
"5386",87,"0V1A",4.6853,"1","group3",3,2,95249
"5387",87,"0V1A",3.2336,"0","group3",3,2,95249
"5388",87,"0V1A",2.4034,"1","group3",3,2,95249
"5389",87,"0V1A",3.0862,"1","group3",3,2,95249
"5390",87,"0V1A",7.2194,"0","group3",3,2,95249
"5391",87,"0V1A",4.1168,"0","group3",3,2,95249
"5392",87,"0V1A",1.569,"1","group3",3,2,95249
"5393",87,"0V1A",3.2864,"0","group3",3,2,95249
"5394",87,"0V1A",7.2359,"0","group3",3,2,95249
"5395",87,"0V1A",4.9196,"1","group3",3,2,95249
"5396",87,"0V1A",4.7683,"0","group3",3,2,95249
"5397",87,"0V1A",4.7022,"1","group3",3,1,95249
"5398",87,"0V1A",6.3029,"0","group3",3,1,95249
"5399",87,"0V1A",3.1617,"1","group3",3,1,95249
"5400",87,"0V1A",2.9204,"1","group3",3,1,95249
"5401",87,"0V1A",4.8681,"1","group3",3,2,95249
"5402",87,"0V1A",4.0204,"0","group3",3,2,95249
"5403",87,"0V1A",5.903,"0","group3",3,2,95249
"5404",87,"0V1A",2.4696,"0","group3",3,2,95249
"8933",87,"1V0A",2.1677,"0","group3",3,1,95249
"8934",87,"1V0A",3.0504,"0","group3",3,1,95249
"8935",87,"1V0A",3.3176,"0","group3",3,1,95249
"8936",87,"1V0A",3.3014,"1","group3",3,1,95249
"8937",87,"1V0A",8.4695,"1","group3",3,1,95249
"8938",87,"1V0A",4.1991,"1","group3",3,1,95249
"8939",87,"1V0A",9.84776917206691,"0","group3",3,1,95249
"8940",87,"1V0A",2.2186,"0","group3",3,1,95249
"8941",87,"1V0A",5.7046,"1","group3",3,2,95249
"8942",87,"1V0A",3.0188,"0","group3",3,2,95249
"8943",87,"1V0A",2.2687,"0","group3",3,2,95249
"8944",87,"1V0A",2.0144,"0","group3",3,2,95249
"8945",87,"1V0A",5.3858,"0","group3",3,2,95249
"8946",87,"1V0A",4.5528,"0","group3",3,2,95249
"8947",87,"1V0A",3.2356,"1","group3",3,2,95249
"8948",87,"1V0A",4.4524,"1","group3",3,2,95249
"8949",87,"1V0A",2.7523,"0","group3",3,2,95249
"8950",87,"1V0A",6.2025,"0","group3",3,2,95249
"8951",87,"1V0A",1.7841,"0","group3",3,2,95249
"8952",87,"1V0A",4.7035,"0","group3",3,2,95249
"8953",87,"1V0A",7.3525,"0","group3",3,1,95249
"8954",87,"1V0A",2.016,"0","group3",3,1,95249
"8955",87,"1V0A",2.6696,"0","group3",3,1,95249
"8956",87,"1V0A",3.9839,"0","group3",3,1,95249
"8957",87,"1V0A",3.2681,"1","group3",3,2,95249
"8958",87,"1V0A",5.8504,"0","group3",3,2,95249
"8959",87,"1V0A",2.9375,"0","group3",3,2,95249
"8960",87,"1V0A",3.2342,"0","group3",3,2,95249
"12489",87,"1V1A",4.3039,"0","group3",3,1,95249
"12490",87,"1V1A",9.84776917206691,"1","group3",3,1,95249
"12491",87,"1V1A",2.7851,"0","group3",3,1,95249
"12492",87,"1V1A",1.3675,"0","group3",3,1,95249
"12493",87,"1V1A",6.3192,"1","group3",3,1,95249
