,subj_idx,movie,movie_arousal,movie_valence
190,13,imageLH7,3.0,3.0
191,13,imageHH3,1.0,1.0
192,13,imageHH14,2.0,3.0
193,13,imageLL8,5.0,2.0
194,13,imageHL4,5.0,3.0
195,13,imageLL3,3.0,3.0
235,13,imageLH8,3.0,3.0
236,13,imageLL7,5.0,3.0
237,13,imageHH4,5.0,5.0
238,13,imageHH11,5.0,5.0
239,13,imageLH10,5.0,1.0
240,13,imageLL4,3.0,1.0
241,13,imageHL6,2.0,3.0
242,13,imageHL12,3.0,3.0
282,13,imageLH9,3.0,3.0
283,13,imageHL13,5.0,4.0
284,13,imageHL8,2.0,5.0
285,13,imageLH13,3.0,1.0
286,13,imageHH5,2.0,4.0
287,13,imageLL13,2.0,1.0
288,13,imageLL6,2.0,1.0
289,13,imageHH7,2.0,3.0
0,14,imageHH4,3.0,4.0
1,14,imageHL3,3.0,5.0
2,14,imageHH3,2.0,3.0
3,14,imageHL1,4.0,3.0
4,14,imageLH1,1.0,1.0
5,14,imageLL5,3.0,2.0
6,14,imageLH4,2.0,2.0
7,14,imageLL1,3.0,1.0
47,14,imageHH5,3.0,4.0
48,14,imageHL2,3.0,3.0
49,14,imageLH3,2.0,3.0
50,14,imageHH1,3.0,2.0
51,14,imageHL5,4.0,4.0
52,14,imageLL2,1.0,1.0
53,14,imageLH2,2.0,1.0
54,14,imageLL3,3.0,3.0
94,14,imageHH2,3.0,3.0
95,14,imageHH6,3.0,4.0
96,14,imageHL4,4.0,4.0
97,14,imageHL6,3.0,3.0
98,14,imageLH8,2.0,2.0
99,14,imageLL7,1.0,1.0
100,14,imageLL4,3.0,2.0
101,14,imageLH6,3.0,2.0
141,14,imageHH7,3.0,4.0
142,14,imageHH8,3.0,4.0
143,14,imageHL9,4.0,4.0
144,14,imageHL8,3.0,4.0
145,14,imageLH7,2.0,1.0
146,14,imageLH5,2.0,1.0
147,14,imageLL8,3.0,3.0
148,14,imageLL9,2.0,1.0
188,14,imageHH9,3.0,4.0
189,14,imageHH13,2.0,1.0
190,14,imageLH9,2.0,1.0
191,14,imageHL7,3.0,4.0
192,14,imageLL10,3.0,4.0
193,14,imageHL11,3.0,4.0
194,14,imageLL6,2.0,1.0
195,14,imageLH11,2.0,2.0
235,14,imageHH10,3.0,3.0
236,14,imageHL13,3.0,4.0
237,14,imageLH10,2.0,1.0
238,14,imageLL13,3.0,4.0
239,14,imageHL10,3.0,4.0
240,14,imageLL11,2.0,2.0
241,14,imageHH11,3.0,4.0
242,14,imageLH13,2.0,2.0
282,14,imageHL12,3.0,4.0
283,14,imageHH14,3.0,4.0
284,14,imageHH12,3.0,4.0
285,14,imageLL12,2.0,2.0
286,14,imageHL14,3.0,4.0
287,14,imageLH12,2.0,2.0
288,14,imageLH14,2.0,1.0
289,14,imageLL14,2.0,1.0
0,15,imageHH4,2.0,4.0
1,15,imageHL9,2.0,3.0
2,15,imageLL2,3.0,1.0
3,15,imageHL4,4.0,4.0
4,15,imageLH2,5.0,1.0
5,15,imageHH2,3.0,5.0
6,15,imageLH1,5.0,1.0
7,15,imageLL1,4.0,1.0
47,15,imageHH1,4.0,2.0
48,15,imageHH3,1.0,2.0
49,15,imageHL2,1.0,3.0
50,15,imageHL1,4.0,4.0
51,15,imageLH5,5.0,1.0
52,15,imageLH4,5.0,2.0
53,15,imageLL4,3.0,1.0
54,15,imageLL7,4.0,3.0
94,15,imageHL3,1.0,4.0
95,15,imageHL7,1.0,2.0
96,15,imageLH10,5.0,1.0
97,15,imageHH6,4.0,3.0
98,15,imageHH10,2.0,2.0
99,15,imageLL3,3.0,3.0
100,15,imageLH6,4.0,2.0
101,15,imageLL6,5.0,1.0
141,15,imageHL5,2.0,5.0
142,15,imageHH13,5.0,2.0
143,15,imageLH8,4.0,2.0
144,15,imageHL10,1.0,3.0
145,15,imageLL5,3.0,3.0
146,15,imageLL11,4.0,2.0
147,15,imageHH5,1.0,3.0
148,15,imageLH3,4.0,3.0
188,15,imageLH11,3.0,3.0
189,15,imageHH7,1.0,4.0
190,15,imageHL12,1.0,3.0
191,15,imageHH9,1.0,5.0
192,15,imageHL6,2.0,4.0
193,15,imageLL9,5.0,1.0
194,15,imageLH7,5.0,1.0
195,15,imageLL10,1.0,1.0
235,15,imageHH12,4.0,5.0
236,15,imageHH8,4.0,4.0
237,15,imageLH9,4.0,2.0
238,15,imageLH13,5.0,1.0
239,15,imageHL8,1.0,4.0
240,15,imageLL8,3.0,2.0
241,15,imageLL12,2.0,2.0
242,15,imageHL14,2.0,4.0
282,15,imageHH11,4.0,4.0
283,15,imageHL11,1.0,3.0
284,15,imageHH14,1.0,4.0
285,15,imageLH14,4.0,2.0
286,15,imageHL13,2.0,4.0
287,15,imageLH12,4.0,3.0
288,15,imageLL13,2.0,1.0
289,15,imageLL14,3.0,1.0
0,16,imageHH7,4.0,4.0
1,16,imageHH6,4.0,5.0
2,16,imageHL2,3.0,3.0
3,16,imageHL4,5.0,4.0
4,16,imageLH6,5.0,2.0
5,16,imageLH7,4.0,1.0
6,16,imageLL7,5.0,2.0
7,16,imageLL4,3.0,2.0
47,16,imageHL11,3.0,3.0
48,16,imageLL13,3.0,2.0
49,16,imageHH4,3.0,5.0
50,16,imageHL10,3.0,3.0
51,16,imageLH1,4.0,2.0
52,16,imageLH10,4.0,1.0
53,16,imageHH9,4.0,4.0
54,16,imageLL12,2.0,2.0
94,16,imageHH8,3.0,4.0
95,16,imageLL3,3.0,3.0
96,16,imageHH5,3.0,4.0
97,16,imageLL2,5.0,2.0
98,16,imageHL13,3.0,3.0
99,16,imageLH5,4.0,2.0
100,16,imageLH2,5.0,3.0
101,16,imageHL6,3.0,3.0
141,16,imageLH14,3.0,1.0
142,16,imageLL8,4.0,3.0
143,16,imageHH3,3.0,3.0
144,16,imageHH11,4.0,2.0
145,16,imageLL14,3.0,3.0
146,16,imageHL5,3.0,3.0
147,16,imageHL9,2.0,3.0
148,16,imageLH9,4.0,2.0
188,16,imageLH8,3.0,3.0
189,16,imageHL14,2.0,4.0
190,16,imageLH11,4.0,3.0
191,16,imageHH12,3.0,3.0
192,16,imageHH14,1.0,4.0
193,16,imageHL8,1.0,3.0
194,16,imageLL1,3.0,1.0
195,16,imageLL6,2.0,1.0
235,16,imageHH2,4.0,3.0
236,16,imageHL1,3.0,3.0
237,16,imageHH1,4.0,2.0
238,16,imageHL7,3.0,2.0
239,16,imageLH4,4.0,2.0
240,16,imageLH3,5.0,3.0
241,16,imageLL9,3.0,3.0
242,16,imageLL5,3.0,3.0
282,16,imageLL10,2.0,1.0
283,16,imageLH13,3.0,2.0
284,16,imageHL3,2.0,4.0
285,16,imageHH13,4.0,3.0
286,16,imageLL11,4.0,3.0
287,16,imageHL12,1.0,3.0
288,16,imageHH10,2.0,3.0
289,16,imageLH12,5.0,3.0
0,17,imageHL8,5.0,5.0
1,17,imageLH3,2.0,2.0
2,17,imageHH7,2.0,2.0
3,17,imageLL2,4.0,4.0
4,17,imageLL12,2.0,2.0
5,17,imageLH8,3.0,3.0
6,17,imageHH4,4.0,4.0
7,17,imageHL1,3.0,4.0
47,17,imageLL10,4.0,4.0
48,17,imageHH13,2.0,2.0
49,17,imageHH8,1.0,1.0
50,17,imageLH2,2.0,2.0
51,17,imageLL3,4.0,4.0
52,17,imageHL7,4.0,4.0
53,17,imageHL13,2.0,2.0
54,17,imageLH6,4.0,4.0
94,17,imageHL9,3.0,3.0
95,17,imageHH9,5.0,5.0
96,17,imageHL12,2.0,2.0
97,17,imageLL11,2.0,2.0
98,17,imageLH4,3.0,2.0
99,17,imageLL6,3.0,2.0
100,17,imageHH14,5.0,5.0
101,17,imageLH9,3.0,2.0
141,17,imageHL6,4.0,5.0
142,17,imageHL4,5.0,5.0
143,17,imageHH10,4.0,3.0
144,17,imageLH1,3.0,2.0
145,17,imageHH1,2.0,2.0
146,17,imageLL5,5.0,4.0
147,17,imageLL8,4.0,3.0
148,17,imageLH10,2.0,2.0
188,17,imageHL10,3.0,2.0
189,17,imageHH3,5.0,4.0
190,17,imageLH12,3.0,2.0
191,17,imageLL1,5.0,3.0
192,17,imageHH2,5.0,5.0
193,17,imageLH14,2.0,2.0
194,17,imageHL5,4.0,3.0
195,17,imageLL13,3.0,3.0
235,17,imageHL2,4.0,4.0
236,17,imageHH11,5.0,5.0
237,17,imageLL4,4.0,3.0
238,17,imageLH11,3.0,2.0
239,17,imageLH5,4.0,3.0
240,17,imageLL7,4.0,3.0
241,17,imageHH6,5.0,4.0
242,17,imageHL11,4.0,3.0
282,17,imageHH5,5.0,4.0
283,17,imageHH12,4.0,3.0
284,17,imageHL3,3.0,2.0
285,17,imageLH7,2.0,1.0
286,17,imageLL9,4.0,3.0
287,17,imageHL14,5.0,4.0
288,17,imageLH13,5.0,4.0
289,17,imageLL14,4.0,3.0
0,18,imageLH13,3.0,2.0
1,18,imageHL12,3.0,4.0
2,18,imageLL4,4.0,2.0
3,18,imageHL1,4.0,4.0
4,18,imageHH12,4.0,4.0
5,18,imageHH3,4.0,2.0
6,18,imageLL8,4.0,2.0
7,18,imageLH1,5.0,2.0
47,18,imageLL3,2.0,3.0
48,18,imageLH12,4.0,3.0
49,18,imageHL2,3.0,3.0
50,18,imageHL9,2.0,3.0
51,18,imageHH2,3.0,4.0
52,18,imageLL7,3.0,2.0
53,18,imageHH9,3.0,4.0
54,18,imageLH3,4.0,3.0
94,18,imageHL10,2.0,4.0
95,18,imageHH6,2.0,3.0
96,18,imageLL5,4.0,3.0
97,18,imageHL11,2.0,3.0
98,18,imageLL2,4.0,2.0
99,18,imageLH8,3.0,3.0
100,18,imageLH4,4.0,3.0
101,18,imageHH11,3.0,3.0
141,18,imageHL3,2.0,2.0
142,18,imageHH10,2.0,2.0
143,18,imageLH6,3.0,3.0
144,18,imageLH7,4.0,3.0
145,18,imageLL9,4.0,3.0
146,18,imageLL1,3.0,2.0
147,18,imageHH4,2.0,3.0
148,18,imageHL8,2.0,3.0
188,18,imageHL6,2.0,3.0
189,18,imageLL6,3.0,2.0
190,18,imageHL7,3.0,2.0
191,18,imageLH9,4.0,4.0
192,18,imageHH14,4.0,3.0
193,18,imageLL10,3.0,2.0
194,18,imageHH7,2.0,3.0
195,18,imageLH5,4.0,4.0
235,18,imageHH13,4.0,3.0
236,18,imageHH8,3.0,3.0
237,18,imageLH11,4.0,3.0
238,18,imageLH2,4.0,4.0
239,18,imageLL12,4.0,3.0
240,18,imageHL5,3.0,3.0
241,18,imageLL14,4.0,3.0
242,18,imageHL4,3.0,2.0
282,18,imageHL14,2.0,3.0
283,18,imageHH1,4.0,4.0
284,18,imageLL13,2.0,2.0
285,18,imageHL13,2.0,3.0
286,18,imageHH5,3.0,3.0
287,18,imageLH10,4.0,3.0
288,18,imageLH14,3.0,3.0
289,18,imageLL11,4.0,4.0
0,19,imageLH4,4.0,4.0
1,19,imageLL7,5.0,2.0
2,19,imageHL9,3.0,4.0
3,19,imageLL13,5.0,1.0
4,19,imageLH10,5.0,1.0
5,19,imageHL11,2.0,3.0
6,19,imageHH7,2.0,5.0
7,19,imageHH3,1.0,2.0
47,19,imageHL5,5.0,2.0
48,19,imageHH12,5.0,4.0
49,19,imageHH10,3.0,2.0
50,19,imageLL4,4.0,1.0
51,19,imageLH5,5.0,2.0
52,19,imageHL4,5.0,3.0
53,19,imageLH9,4.0,3.0
54,19,imageLL14,5.0,1.0
94,19,imageLL9,5.0,1.0
95,19,imageLL11,5.0,2.0
96,19,imageLH2,4.0,1.0
97,19,imageLH3,4.0,2.0
98,19,imageHL3,3.0,2.0
99,19,imageHL14,2.0,2.0
100,19,imageHH14,3.0,4.0
101,19,imageHH8,3.0,4.0
141,19,imageLL3,5.0,4.0
142,19,imageHH2,4.0,3.0
143,19,imageHH13,3.0,3.0
144,19,imageHL2,2.0,5.0
145,19,imageHL1,2.0,3.0
146,19,imageLL10,4.0,1.0
147,19,imageLH14,4.0,1.0
148,19,imageLH7,4.0,1.0
188,19,imageHL13,3.0,4.0
189,19,imageHL12,4.0,4.0
190,19,imageLL2,3.0,1.0
191,19,imageHH6,3.0,3.0
192,19,imageHH11,3.0,2.0
193,19,imageLH8,5.0,3.0
194,19,imageLH12,5.0,2.0
195,19,imageLL8,5.0,1.0
235,19,imageHH4,3.0,4.0
236,19,imageHH9,3.0,5.0
237,19,imageHL8,1.0,5.0
238,19,imageHL6,4.0,3.0
239,19,imageLH1,5.0,1.0
240,19,imageLH11,4.0,1.0
241,19,imageLL5,5.0,1.0
242,19,imageLL1,4.0,1.0
282,19,imageLL6,2.0,1.0
283,19,imageHH5,3.0,4.0
284,19,imageLH6,4.0,2.0
285,19,imageLH13,4.0,1.0
286,19,imageHH1,4.0,1.0
287,19,imageLL12,3.0,1.0
288,19,imageHL7,4.0,1.0
289,19,imageHL10,2.0,3.0
0,20,imageLL8,4.0,2.0
1,20,imageLH4,5.0,2.0
2,20,imageLH5,5.0,3.0
3,20,imageLL1,4.0,1.0
4,20,imageHL10,1.0,3.0
5,20,imageHL7,2.0,2.0
6,20,imageHH4,4.0,4.0
7,20,imageHH11,4.0,4.0
47,20,imageHL11,1.0,3.0
48,20,imageHH10,3.0,2.0
49,20,imageLL4,3.0,2.0
50,20,imageLH2,4.0,2.0
51,20,imageLH3,5.0,2.0
52,20,imageHL2,2.0,3.0
53,20,imageHH3,2.0,1.0
54,20,imageLL3,3.0,2.0
94,20,imageHL14,4.0,4.0
95,20,imageLH12,5.0,3.0
96,20,imageLH9,5.0,2.0
97,20,imageLL2,4.0,1.0
98,20,imageHH12,4.0,2.0
99,20,imageHH6,3.0,2.0
100,20,imageHL3,3.0,2.0
101,20,imageLL10,3.0,1.0
141,20,imageHH13,4.0,3.0
142,20,imageHL12,4.0,2.0
143,20,imageLH10,5.0,1.0
144,20,imageLL12,4.0,1.0
145,20,imageHH7,2.0,4.0
146,20,imageLL9,4.0,3.0
147,20,imageHL6,2.0,3.0
148,20,imageLH1,5.0,2.0
188,20,imageLL13,3.0,1.0
189,20,imageLH8,4.0,2.0
190,20,imageHH8,4.0,4.0
191,20,imageHH2,5.0,5.0
192,20,imageHL4,5.0,4.0
193,20,imageLL5,5.0,1.0
194,20,imageHL1,4.0,3.0
195,20,imageLH13,4.0,1.0
235,20,imageHH1,5.0,2.0
236,20,imageHH9,3.0,3.0
237,20,imageLL14,4.0,2.0
238,20,imageHL8,3.0,3.0
239,20,imageHL5,4.0,4.0
240,20,imageLH11,4.0,1.0
241,20,imageLH14,5.0,1.0
242,20,imageLL6,4.0,1.0
282,20,imageHL9,4.0,3.0
283,20,imageHH14,3.0,3.0
284,20,imageLL7,4.0,2.0
285,20,imageLH7,4.0,1.0
286,20,imageLL11,5.0,4.0
287,20,imageHH5,4.0,3.0
288,20,imageLH6,5.0,3.0
289,20,imageHL13,4.0,4.0
0,21,imageLL10,2.0,1.0
1,21,imageLL14,3.0,2.0
2,21,imageHL6,1.0,3.0
3,21,imageHH4,4.0,5.0
4,21,imageLH4,5.0,3.0
5,21,imageHH11,4.0,2.0
6,21,imageHL7,5.0,5.0
7,21,imageLH3,4.0,3.0
47,21,imageHH8,4.0,3.0
48,21,imageHL4,4.0,4.0
49,21,imageLH10,5.0,1.0
50,21,imageHL12,3.0,2.0
51,21,imageLL13,4.0,1.0
52,21,imageLL1,4.0,1.0
53,21,imageHH12,4.0,3.0
54,21,imageLH13,3.0,2.0
94,21,imageHH1,4.0,2.0
95,21,imageLL7,5.0,3.0
96,21,imageLL4,4.0,2.0
97,21,imageHH2,5.0,4.0
98,21,imageLH7,4.0,1.0
99,21,imageHL9,3.0,2.0
100,21,imageLH12,4.0,3.0
101,21,imageHL8,1.0,4.0
141,21,imageLL12,3.0,1.0
142,21,imageHL11,1.0,3.0
143,21,imageHL2,3.0,4.0
144,21,imageHH13,4.0,3.0
145,21,imageLH9,4.0,2.0
146,21,imageHH10,3.0,1.0
147,21,imageLH2,4.0,1.0
148,21,imageLL9,3.0,3.0
188,21,imageLL6,3.0,1.0
189,21,imageHH7,3.0,4.0
190,21,imageLL5,4.0,2.0
191,21,imageHL14,3.0,4.0
192,21,imageLH5,4.0,3.0
193,21,imageHH5,3.0,3.0
194,21,imageLH8,4.0,2.0
195,21,imageHL1,4.0,4.0
235,21,imageLH6,4.0,3.0
236,21,imageHL3,2.0,1.0
237,21,imageHL13,1.0,3.0
238,21,imageLL11,4.0,2.0
239,21,imageLH14,3.0,1.0
240,21,imageLL3,4.0,3.0
241,21,imageHH6,3.0,3.0
242,21,imageHH3,3.0,2.0
282,21,imageHL10,3.0,3.0
283,21,imageLH1,3.0,1.0
284,21,imageHL5,3.0,4.0
285,21,imageHH9,3.0,4.0
286,21,imageHH14,3.0,3.0
287,21,imageLH11,4.0,2.0
288,21,imageLL8,4.0,2.0
289,21,imageLL2,3.0,1.0
0,22,imageHH5,4.0,3.0
1,22,imageHH1,5.0,2.0
2,22,imageHL4,5.0,4.0
3,22,imageHL2,3.0,4.0
4,22,imageLH2,5.0,1.0
5,22,imageLH1,4.0,1.0
6,22,imageLL2,4.0,2.0
7,22,imageLL1,5.0,1.0
47,22,imageHH4,3.0,2.0
48,22,imageHH7,3.0,4.0
49,22,imageLH4,5.0,2.0
50,22,imageHL6,2.0,3.0
51,22,imageLL3,4.0,3.0
52,22,imageHL1,5.0,2.0
53,22,imageLH5,4.0,3.0
54,22,imageLL4,3.0,2.0
94,22,imageHL3,2.0,2.0
95,22,imageLH3,5.0,2.0
96,22,imageHL10,3.0,3.0
97,22,imageLL5,3.0,1.0
98,22,imageLH6,4.0,4.0
99,22,imageHH2,4.0,4.0
100,22,imageHH9,4.0,5.0
101,22,imageLL10,4.0,1.0
141,22,imageHH3,4.0,3.0
142,22,imageHH6,2.0,1.0
143,22,imageHL7,3.0,4.0
144,22,imageHL5,4.0,4.0
145,22,imageLH7,5.0,1.0
146,22,imageLH9,4.0,2.0
147,22,imageLL7,4.0,2.0
148,22,imageLL6,3.0,1.0
188,22,imageHL9,4.0,3.0
189,22,imageHL8,5.0,3.0
190,22,imageHH11,5.0,4.0
191,22,imageLH11,5.0,2.0
192,22,imageLH12,4.0,3.0
193,22,imageLL8,5.0,3.0
194,22,imageLL9,5.0,4.0
195,22,imageHH8,3.0,4.0
235,22,imageLH10,4.0,4.0
236,22,imageHH14,2.0,4.0
237,22,imageHH13,5.0,2.0
238,22,imageHL11,4.0,2.0
239,22,imageLL12,4.0,2.0
240,22,imageHL14,2.0,4.0
241,22,imageLH13,2.0,4.0
242,22,imageLL13,3.0,3.0
282,22,imageHL13,4.0,5.0
283,22,imageLH8,5.0,3.0
284,22,imageHH10,4.0,1.0
285,22,imageLH14,4.0,1.0
286,22,imageHL12,4.0,4.0
287,22,imageLL11,4.0,2.0
288,22,imageHH12,4.0,2.0
289,22,imageLL14,4.0,2.0
0,23,imageHL1,5.0,3.0
1,23,imageLL9,5.0,2.0
2,23,imageHH4,4.0,4.0
3,23,imageLL1,3.0,1.0
4,23,imageLH4,3.0,2.0
5,23,imageLH14,4.0,1.0
6,23,imageHH11,5.0,2.0
7,23,imageHL14,3.0,4.0
47,23,imageHH8,4.0,4.0
48,23,imageHH3,2.0,3.0
49,23,imageHL4,3.0,3.0
50,23,imageLH8,4.0,2.0
51,23,imageLL12,4.0,2.0
52,23,imageHL10,3.0,1.0
53,23,imageLH12,5.0,3.0
54,23,imageLL2,3.0,1.0
94,23,imageHH10,3.0,2.0
95,23,imageHL6,3.0,3.0
96,23,imageHH6,2.0,3.0
97,23,imageLL4,3.0,1.0
98,23,imageLH10,5.0,1.0
99,23,imageHL12,3.0,3.0
100,23,imageLH3,4.0,3.0
101,23,imageLL3,3.0,3.0
141,23,imageLL7,5.0,3.0
142,23,imageHH5,2.0,3.0
143,23,imageLH13,5.0,2.0
144,23,imageHH12,4.0,3.0
145,23,imageLL5,5.0,2.0
146,23,imageHL7,3.0,3.0
147,23,imageHL9,3.0,3.0
148,23,imageLH6,4.0,3.0
188,23,imageLL8,5.0,3.0
189,23,imageHL5,4.0,4.0
190,23,imageHH7,3.0,4.0
191,23,imageLL13,3.0,2.0
192,23,imageHH2,2.0,2.0
193,23,imageHL3,3.0,3.0
194,23,imageLH5,5.0,2.0
195,23,imageLH2,4.0,2.0
235,23,imageLL6,3.0,1.0
236,23,imageHL13,3.0,4.0
237,23,imageHL11,2.0,3.0
238,23,imageLL11,4.0,3.0
239,23,imageHH9,3.0,3.0
240,23,imageLH11,3.0,3.0
241,23,imageHH13,4.0,3.0
242,23,imageLH7,4.0,1.0
282,23,imageHL2,3.0,3.0
283,23,imageLH1,5.0,1.0
284,23,imageLL10,3.0,1.0
285,23,imageHL8,2.0,2.0
286,23,imageLH9,5.0,2.0
287,23,imageHH1,4.0,1.0
288,23,imageHH14,2.0,3.0
289,23,imageLL14,4.0,3.0
0,24,imageLL3,4.0,3.0
1,24,imageLL1,4.0,1.0
2,24,imageHH8,4.0,4.0
3,24,imageHH2,5.0,5.0
4,24,imageLH3,4.0,2.0
5,24,imageHL12,2.0,3.0
6,24,imageHL1,5.0,3.0
7,24,imageLH12,5.0,3.0
47,24,imageHH1,3.0,2.0
48,24,imageLH11,3.0,3.0
49,24,imageHL8,1.0,4.0
50,24,imageLL14,3.0,3.0
51,24,imageHH11,2.0,3.0
52,24,imageLH2,3.0,3.0
53,24,imageHL13,4.0,3.0
54,24,imageLL12,3.0,3.0
94,24,imageLL5,4.0,2.0
95,24,imageHL2,1.0,4.0
96,24,imageHL9,4.0,3.0
97,24,imageHH6,3.0,3.0
98,24,imageLL8,5.0,3.0
99,24,imageLH10,4.0,1.0
100,24,imageLH6,3.0,2.0
101,24,imageHH12,4.0,3.0
141,24,imageHL10,2.0,3.0
142,24,imageHH9,4.0,4.0
143,24,imageLH1,4.0,3.0
144,24,imageHH5,3.0,3.0
145,24,imageLL7,3.0,3.0
146,24,imageLL9,3.0,2.0
147,24,imageHL14,2.0,4.0
148,24,imageLH7,4.0,3.0
188,24,imageLH14,3.0,1.0
189,24,imageLH4,4.0,3.0
190,24,imageHL5,5.0,4.0
191,24,imageHL7,1.0,3.0
192,24,imageHH7,2.0,3.0
193,24,imageLL6,3.0,1.0
194,24,imageLL4,3.0,2.0
195,24,imageHH4,4.0,4.0
235,24,imageLH13,3.0,1.0
236,24,imageHH10,4.0,3.0
237,24,imageLL11,4.0,3.0
238,24,imageLL2,3.0,2.0
239,24,imageLH5,2.0,3.0
240,24,imageHH14,1.0,3.0
241,24,imageHL3,3.0,3.0
242,24,imageHL6,2.0,3.0
282,24,imageHH3,3.0,3.0
283,24,imageLL10,1.0,3.0
284,24,imageHL4,3.0,3.0
285,24,imageLH8,3.0,3.0
286,24,imageLL13,2.0,3.0
287,24,imageLH9,3.0,3.0
288,24,imageHH13,3.0,2.0
289,24,imageHL11,1.0,2.0
0,25,imageLH7,5.0,1.0
1,25,imageLL7,5.0,1.0
2,25,imageHL6,3.0,3.0
3,25,imageHH13,4.0,3.0
4,25,imageLL1,4.0,1.0
5,25,imageHL4,4.0,3.0
6,25,imageHH4,1.0,4.0
7,25,imageLH6,4.0,1.0
47,25,imageLH8,3.0,1.0
48,25,imageLL11,4.0,1.0
49,25,imageHL14,1.0,4.0
50,25,imageHH9,3.0,5.0
51,25,imageHL5,3.0,4.0
52,25,imageLL14,4.0,2.0
53,25,imageHH10,1.0,3.0
54,25,imageLH2,5.0,1.0
94,25,imageLH10,3.0,1.0
95,25,imageLH4,4.0,1.0
96,25,imageHL10,1.0,4.0
97,25,imageLL6,3.0,1.0
98,25,imageHL3,1.0,2.0
99,25,imageHH2,4.0,4.0
100,25,imageLL4,4.0,1.0
101,25,imageHH12,3.0,2.0
141,25,imageHH5,1.0,3.0
142,25,imageLH5,4.0,2.0
143,25,imageHH7,1.0,3.0
144,25,imageLL9,4.0,1.0
145,25,imageLL8,1.0,1.0
146,25,imageLH1,4.0,1.0
147,25,imageHL7,1.0,1.0
148,25,imageHL8,1.0,3.0
188,25,imageHL2,1.0,4.0
189,25,imageLH9,4.0,3.0
190,25,imageLL2,1.0,2.0
191,25,imageHH14,1.0,4.0
192,25,imageLL3,1.0,2.0
193,25,imageLH3,4.0,3.0
194,25,imageHH6,1.0,3.0
195,25,imageHL12,1.0,4.0
235,25,imageHH8,1.0,4.0
236,25,imageHH1,2.0,2.0
237,25,imageHL1,1.0,4.0
238,25,imageHL9,1.0,4.0
239,25,imageLL13,3.0,1.0
240,25,imageLH14,3.0,1.0
241,25,imageLH11,1.0,2.0
242,25,imageLL10,1.0,1.0
282,25,imageHL11,1.0,3.0
283,25,imageHH3,1.0,2.0
284,25,imageHL13,1.0,3.0
285,25,imageLH12,4.0,3.0
286,25,imageLL12,3.0,3.0
287,25,imageHH11,1.0,3.0
288,25,imageLH13,4.0,1.0
289,25,imageLL5,3.0,2.0
0,26,imageHH1,2.0,1.0
1,26,imageHL3,3.0,4.0
2,26,imageHL2,2.0,3.0
3,26,imageHH2,4.0,4.0
4,26,imageLH2,2.0,1.0
5,26,imageLL1,2.0,1.0
6,26,imageLL3,2.0,2.0
7,26,imageLH1,2.0,1.0
47,26,imageHH3,3.0,3.0
48,26,imageHH4,2.0,2.0
49,26,imageHL6,1.0,2.0
50,26,imageLH5,2.0,1.0
51,26,imageHL4,3.0,1.0
52,26,imageLH4,3.0,1.0
53,26,imageLL4,3.0,1.0
54,26,imageLL12,3.0,1.0
94,26,imageHH6,3.0,1.0
95,26,imageHH5,3.0,2.0
96,26,imageHL5,3.0,4.0
97,26,imageLH7,2.0,1.0
98,26,imageHL1,3.0,3.0
99,26,imageLL2,3.0,1.0
100,26,imageLH3,3.0,1.0
101,26,imageLL6,2.0,1.0
141,26,imageHL7,2.0,1.0
142,26,imageLL5,3.0,1.0
143,26,imageLH6,3.0,1.0
144,26,imageHH7,2.0,2.0
145,26,imageHL10,2.0,2.0
146,26,imageLH12,2.0,1.0
147,26,imageHH10,2.0,1.0
148,26,imageLL9,2.0,1.0
188,26,imageHH8,2.0,1.0
189,26,imageLH10,3.0,1.0
190,26,imageHL9,2.0,1.0
191,26,imageHL12,2.0,1.0
192,26,imageHH9,2.0,1.0
193,26,imageLH8,2.0,1.0
194,26,imageLL7,2.0,1.0
195,26,imageLL11,1.0,1.0
235,26,imageHL8,2.0,1.0
236,26,imageHH12,3.0,1.0
237,26,imageHH11,3.0,1.0
238,26,imageLL10,2.0,1.0
239,26,imageHL11,2.0,1.0
240,26,imageLH9,2.0,1.0
241,26,imageLH13,2.0,1.0
242,26,imageLL8,2.0,1.0
282,26,imageHH14,2.0,1.0
283,26,imageLH14,2.0,1.0
284,26,imageHH13,1.0,1.0
285,26,imageLH11,2.0,1.0
286,26,imageHL14,2.0,1.0
287,26,imageHL13,2.0,1.0
288,26,imageLL14,2.0,1.0
289,26,imageLL13,2.0,1.0
0,27,imageHH5,2.0,4.0
1,27,imageHH12,4.0,4.0
2,27,imageLH5,4.0,4.0
3,27,imageHL7,2.0,2.0
4,27,imageLL8,4.0,2.0
5,27,imageLH8,3.0,3.0
6,27,imageLL4,4.0,2.0
7,27,imageHL4,3.0,3.0
47,27,imageLL3,4.0,2.0
48,27,imageLL5,4.0,3.0
49,27,imageLH1,5.0,4.0
50,27,imageLH6,4.0,2.0
51,27,imageHL13,5.0,5.0
52,27,imageHL8,2.0,2.0
53,27,imageHH10,3.0,2.0
54,27,imageHH7,2.0,4.0
94,27,imageHL3,1.0,3.0
95,27,imageLL9,4.0,4.0
96,27,imageHL9,4.0,4.0
97,27,imageHH14,3.0,2.0
98,27,imageHH9,2.0,4.0
99,27,imageLH10,3.0,1.0
100,27,imageLH9,4.0,2.0
101,27,imageLL10,2.0,1.0
141,27,imageLL2,3.0,2.0
142,27,imageHL5,3.0,3.0
