,subj_idx,movie,movie_arousal,movie_valence
152,15,imageLH7,4.0,3.0
174,15,imageLL3,4.0,4.0
175,15,imageLH2,5.0,4.0
176,15,imageHH11,5.0,5.0
177,15,imageLH1,5.0,3.0
178,15,imageHH12,5.0,5.0
179,15,imageLL4,5.0,3.0
180,15,imageHL3,5.0,4.0
181,15,imageHL1,5.0,4.0
0,16,imageHH7,1.0,4.0
1,16,imageLH11,3.0,4.0
2,16,imageHH12,4.0,5.0
3,16,imageLL8,5.0,3.0
4,16,imageLH10,3.0,1.0
5,16,imageLL3,3.0,2.0
6,16,imageHL4,4.0,4.0
7,16,imageHL8,1.0,4.0
29,16,imageLH12,4.0,4.0
30,16,imageHL14,2.0,4.0
31,16,imageHH4,1.0,4.0
32,16,imageLL2,4.0,1.0
33,16,imageLL10,3.0,1.0
34,16,imageHL1,4.0,4.0
35,16,imageLH4,2.0,2.0
36,16,imageHH6,1.0,3.0
58,16,imageHL2,2.0,4.0
59,16,imageLL9,5.0,2.0
60,16,imageHH13,3.0,2.0
61,16,imageHH10,3.0,1.0
62,16,imageHL3,1.0,2.0
63,16,imageLH6,3.0,3.0
64,16,imageLL7,4.0,3.0
65,16,imageLH5,4.0,2.0
87,16,imageHL5,5.0,5.0
88,16,imageLH8,4.0,3.0
89,16,imageLH7,3.0,1.0
90,16,imageHH14,4.0,5.0
91,16,imageHH8,4.0,5.0
92,16,imageLL11,5.0,4.0
93,16,imageHL9,2.0,4.0
94,16,imageLL6,2.0,1.0
116,16,imageHH3,1.0,1.0
117,16,imageHH2,3.0,4.0
118,16,imageHL13,2.0,3.0
119,16,imageHL7,3.0,4.0
120,16,imageLH3,4.0,2.0
121,16,imageLH1,4.0,2.0
122,16,imageLL12,4.0,1.0
123,16,imageLL14,3.0,3.0
145,16,imageHH5,1.0,4.0
146,16,imageHH1,2.0,3.0
147,16,imageLH9,4.0,2.0
148,16,imageHL11,2.0,3.0
149,16,imageHL10,3.0,4.0
150,16,imageLH2,3.0,1.0
151,16,imageLL5,4.0,3.0
152,16,imageLL4,3.0,1.0
174,16,imageHH9,3.0,5.0
175,16,imageLH13,3.0,4.0
176,16,imageLH14,3.0,3.0
177,16,imageHH11,1.0,5.0
178,16,imageHL6,4.0,4.0
179,16,imageHL12,2.0,4.0
180,16,imageLL13,2.0,2.0
181,16,imageLL1,4.0,1.0
0,17,imageHL8,2.0,2.0
1,17,imageLL6,3.0,1.0
2,17,imageHH9,4.0,4.0
3,17,imageLH13,4.0,1.0
4,17,imageLH12,4.0,2.0
5,17,imageHH3,3.0,2.0
6,17,imageLL1,4.0,1.0
7,17,imageHL4,5.0,4.0
29,17,imageLL12,3.0,3.0
30,17,imageHH6,3.0,4.0
31,17,imageHL12,4.0,5.0
32,17,imageHL1,5.0,4.0
33,17,imageLH1,4.0,2.0
34,17,imageLL2,4.0,2.0
35,17,imageLH14,3.0,1.0
36,17,imageHH8,4.0,4.0
58,17,imageHL10,3.0,4.0
59,17,imageHL13,2.0,3.0
60,17,imageLH6,4.0,2.0
61,17,imageLH4,4.0,3.0
62,17,imageHH4,4.0,2.0
63,17,imageLL10,4.0,1.0
64,17,imageHH10,4.0,3.0
65,17,imageLL14,4.0,2.0
87,17,imageHL2,4.0,4.0
88,17,imageLL9,4.0,3.0
89,17,imageHL11,3.0,4.0
90,17,imageLL3,4.0,4.0
91,17,imageLH5,4.0,4.0
92,17,imageHH5,3.0,4.0
93,17,imageLH2,4.0,1.0
94,17,imageHH2,3.0,4.0
116,17,imageHH12,4.0,4.0
117,17,imageLL4,4.0,1.0
118,17,imageLL5,4.0,3.0
119,17,imageHH14,4.0,2.0
120,17,imageLH7,4.0,2.0
121,17,imageLH3,4.0,2.0
122,17,imageHL3,2.0,4.0
123,17,imageHL5,3.0,4.0
145,17,imageHH13,3.0,2.0
146,17,imageLL8,4.0,2.0
147,17,imageHL6,3.0,4.0
148,17,imageLH8,4.0,4.0
149,17,imageLL11,3.0,2.0
150,17,imageLH9,3.0,2.0
151,17,imageHH11,4.0,3.0
152,17,imageHL7,3.0,4.0
174,17,imageLL7,3.0,3.0
175,17,imageHH7,4.0,5.0
176,17,imageHL14,3.0,5.0
177,17,imageLH11,3.0,1.0
178,17,imageHL9,3.0,2.0
179,17,imageLH10,4.0,2.0
180,17,imageHH1,4.0,1.0
181,17,imageLL13,4.0,4.0
0,19,imageLL9,4.0,4.0
1,19,imageHH12,2.0,3.0
2,19,imageHH2,3.0,4.0
3,19,imageLH9,4.0,3.0
4,19,imageLL1,5.0,4.0
5,19,imageLH4,4.0,4.0
6,19,imageHL2,4.0,4.0
7,19,imageHL1,2.0,3.0
29,19,imageHL6,2.0,3.0
30,19,imageLL2,3.0,3.0
31,19,imageLH5,3.0,3.0
32,19,imageLH2,3.0,3.0
33,19,imageHH14,2.0,3.0
34,19,imageHL11,2.0,2.0
35,19,imageLL11,5.0,4.0
36,19,imageHH5,3.0,3.0
58,19,imageLH10,3.0,2.0
59,19,imageHH4,2.0,3.0
60,19,imageHH10,4.0,3.0
61,19,imageHL12,4.0,3.0
62,19,imageLH11,4.0,3.0
63,19,imageLL10,3.0,2.0
64,19,imageHL8,2.0,3.0
65,19,imageLL12,3.0,3.0
87,19,imageHL14,4.0,4.0
88,19,imageLH8,4.0,4.0
89,19,imageLL7,3.0,3.0
90,19,imageLL4,5.0,3.0
91,19,imageHL10,4.0,4.0
92,19,imageLH14,3.0,3.0
93,19,imageHH1,4.0,3.0
94,19,imageHH3,4.0,4.0
116,19,imageHL3,3.0,3.0
117,19,imageLH7,4.0,3.0
118,19,imageHH8,4.0,3.0
119,19,imageHL9,4.0,4.0
120,19,imageLL3,3.0,3.0
121,19,imageLL13,3.0,3.0
122,19,imageHH6,4.0,4.0
123,19,imageLH12,4.0,4.0
145,19,imageLL8,4.0,3.0
146,19,imageHL7,3.0,3.0
147,19,imageLL14,4.0,4.0
148,19,imageHL4,3.0,3.0
149,19,imageLH1,4.0,4.0
150,19,imageHH13,4.0,4.0
151,19,imageLH13,3.0,3.0
152,19,imageHH7,4.0,4.0
174,19,imageHL5,3.0,3.0
175,19,imageLL6,4.0,4.0
176,19,imageLL5,4.0,3.0
177,19,imageLH6,3.0,3.0
178,19,imageHH11,3.0,3.0
179,19,imageHH9,4.0,3.0
180,19,imageLH3,4.0,3.0
181,19,imageHL13,3.0,3.0
0,20,imageHH7,4.0,4.0
1,20,imageHL11,2.0,2.0
2,20,imageHH8,2.0,4.0
3,20,imageLL12,4.0,2.0
4,20,imageLH4,5.0,1.0
5,20,imageHL7,4.0,2.0
6,20,imageLL7,2.0,2.0
7,20,imageLH6,2.0,2.0
29,20,imageLH11,2.0,2.0
30,20,imageLL3,2.0,3.0
31,20,imageLH10,4.0,1.0
32,20,imageLL9,4.0,2.0
33,20,imageHH10,2.0,2.0
34,20,imageHH6,1.0,4.0
35,20,imageHL1,2.0,5.0
36,20,imageHL2,1.0,4.0
58,20,imageHH1,3.0,2.0
59,20,imageLH12,4.0,2.0
60,20,imageLH2,4.0,2.0
61,20,imageLL6,4.0,1.0
62,20,imageHH12,2.0,2.0
63,20,imageHL3,1.0,4.0
64,20,imageLL14,4.0,2.0
65,20,imageHL4,4.0,4.0
87,20,imageHH2,4.0,4.0
88,20,imageHH11,4.0,3.0
89,20,imageLL5,4.0,2.0
90,20,imageHL13,1.0,4.0
91,20,imageLL4,4.0,2.0
92,20,imageLH13,1.0,2.0
93,20,imageHL14,2.0,4.0
94,20,imageLH1,5.0,1.0
116,20,imageLL2,4.0,1.0
117,20,imageLL13,2.0,1.0
118,20,imageHH4,2.0,4.0
119,20,imageHH14,1.0,3.0
120,20,imageLH9,2.0,3.0
121,20,imageHL5,4.0,4.0
122,20,imageHL12,2.0,3.0
123,20,imageLH3,4.0,2.0
145,20,imageHH13,2.0,4.0
146,20,imageHL8,3.0,2.0
147,20,imageHH9,1.0,2.0
148,20,imageLL11,4.0,3.0
149,20,imageHL6,2.0,3.0
150,20,imageLL8,4.0,3.0
151,20,imageLH8,2.0,2.0
152,20,imageLH5,2.0,3.0
174,20,imageLL1,4.0,1.0
175,20,imageHL10,4.0,2.0
176,20,imageLH14,2.0,1.0
177,20,imageHH5,2.0,3.0
178,20,imageLH7,4.0,1.0
179,20,imageHL9,5.0,4.0
180,20,imageHH3,1.0,4.0
181,20,imageLL10,3.0,1.0
0,21,imageLH7,5.0,2.0
1,21,imageHH1,3.0,3.0
2,21,imageHL2,3.0,4.0
3,21,imageHH13,5.0,3.0
4,21,imageLH12,4.0,3.0
5,21,imageHL13,2.0,3.0
6,21,imageLL13,2.0,2.0
7,21,imageLL1,3.0,2.0
29,21,imageLH3,4.0,3.0
30,21,imageLL2,4.0,2.0
31,21,imageLH2,4.0,2.0
32,21,imageHH6,3.0,4.0
33,21,imageHH2,3.0,4.0
34,21,imageLL14,4.0,2.0
35,21,imageHL8,3.0,3.0
36,21,imageHL3,4.0,2.0
58,21,imageHH3,2.0,4.0
59,21,imageHL7,4.0,3.0
60,21,imageLH8,5.0,3.0
61,21,imageLL11,5.0,3.0
62,21,imageHL9,3.0,2.0
63,21,imageHH7,2.0,3.0
64,21,imageLH13,4.0,3.0
65,21,imageLL12,5.0,3.0
87,21,imageLH1,5.0,3.0
88,21,imageHL6,4.0,3.0
89,21,imageHL12,2.0,3.0
90,21,imageHH4,3.0,5.0
91,21,imageLL3,3.0,3.0
92,21,imageHH5,2.0,4.0
93,21,imageLL7,3.0,3.0
94,21,imageLH14,5.0,2.0
116,21,imageHH8,3.0,4.0
117,21,imageHH10,3.0,3.0
118,21,imageHL14,2.0,3.0
119,21,imageLL5,5.0,2.0
120,21,imageLH5,5.0,3.0
121,21,imageHL1,3.0,4.0
122,21,imageLH4,4.0,3.0
123,21,imageLL4,4.0,2.0
145,21,imageLL8,5.0,3.0
146,21,imageHL10,3.0,3.0
147,21,imageLH6,5.0,3.0
148,21,imageLH10,4.0,2.0
149,21,imageHH9,2.0,2.0
150,21,imageLL6,4.0,2.0
151,21,imageHH11,2.0,4.0
152,21,imageHL4,3.0,3.0
174,21,imageHH12,3.0,3.0
175,21,imageLL9,4.0,3.0
176,21,imageHL11,1.0,3.0
177,21,imageLH11,5.0,3.0
178,21,imageLH9,5.0,3.0
179,21,imageLL10,4.0,2.0
180,21,imageHH14,3.0,4.0
181,21,imageHL5,4.0,3.0
0,22,imageHH12,4.0,2.0
1,22,imageHH13,5.0,3.0
2,22,imageHL1,3.0,2.0
3,22,imageHL9,4.0,4.0
4,22,imageLH9,5.0,2.0
5,22,imageLL14,4.0,2.0
6,22,imageLH12,4.0,3.0
7,22,imageLL11,2.0,2.0
29,22,imageLL7,2.0,2.0
30,22,imageHH1,3.0,3.0
31,22,imageHH3,2.0,1.0
32,22,imageLH1,4.0,2.0
33,22,imageHL2,1.0,3.0
34,22,imageHL6,4.0,3.0
35,22,imageLH6,4.0,3.0
36,22,imageLL1,5.0,2.0
58,22,imageLL2,5.0,2.0
59,22,imageHH14,2.0,3.0
60,22,imageHL4,4.0,4.0
61,22,imageLL4,5.0,3.0
62,22,imageLH8,4.0,3.0
63,22,imageLH2,4.0,2.0
64,22,imageHL8,2.0,4.0
65,22,imageHH8,3.0,3.0
87,22,imageLH11,4.0,3.0
88,22,imageHH10,3.0,3.0
89,22,imageLL12,3.0,3.0
90,22,imageHH6,2.0,2.0
91,22,imageLL13,3.0,2.0
92,22,imageHL5,3.0,3.0
93,22,imageLH14,4.0,2.0
94,22,imageHL14,2.0,3.0
116,22,imageHH4,4.0,4.0
117,22,imageHL10,3.0,3.0
118,22,imageLL6,4.0,2.0
119,22,imageLH7,4.0,3.0
120,22,imageHL11,2.0,2.0
121,22,imageHH11,3.0,3.0
122,22,imageLL5,3.0,3.0
123,22,imageLH10,5.0,2.0
145,22,imageLL8,4.0,2.0
146,22,imageLL3,2.0,1.0
147,22,imageHH2,4.0,3.0
148,22,imageHH5,3.0,3.0
149,22,imageHL12,3.0,3.0
150,22,imageLH3,4.0,2.0
151,22,imageHL3,2.0,3.0
152,22,imageLH4,3.0,3.0
174,22,imageHL7,4.0,2.0
175,22,imageHH7,2.0,4.0
176,22,imageLH5,3.0,3.0
177,22,imageLL9,4.0,3.0
178,22,imageLH13,3.0,3.0
179,22,imageLL10,4.0,2.0
180,22,imageHH9,3.0,3.0
181,22,imageHL13,3.0,3.0
0,23,imageHH1,3.0,2.0
1,23,imageHH4,5.0,4.0
2,23,imageLL6,4.0,1.0
3,23,imageHL2,1.0,3.0
4,23,imageLH2,2.0,2.0
5,23,imageHL3,2.0,3.0
6,23,imageLH1,5.0,1.0
7,23,imageLL2,3.0,1.0
29,23,imageHH2,1.0,3.0
30,23,imageLH11,4.0,2.0
31,23,imageHH6,2.0,3.0
32,23,imageHL5,4.0,4.0
33,23,imageLL12,5.0,2.0
34,23,imageHL9,3.0,3.0
35,23,imageLL4,5.0,3.0
36,23,imageLH14,4.0,1.0
58,23,imageLL3,2.0,3.0
59,23,imageHL1,5.0,3.0
60,23,imageLH9,5.0,1.0
61,23,imageLL9,5.0,1.0
62,23,imageHH3,2.0,3.0
63,23,imageHL13,4.0,3.0
64,23,imageLH8,4.0,2.0
65,23,imageHH10,3.0,3.0
87,23,imageLL1,5.0,2.0
88,23,imageLL8,5.0,2.0
89,23,imageHL8,2.0,3.0
90,23,imageHH14,2.0,4.0
91,23,imageHL4,5.0,3.0
92,23,imageHH12,2.0,4.0
93,23,imageLH6,4.0,2.0
94,23,imageLH5,5.0,2.0
116,23,imageLH3,5.0,2.0
117,23,imageHH8,4.0,4.0
118,23,imageHH5,2.0,3.0
119,23,imageLL13,3.0,1.0
120,23,imageHL10,2.0,3.0
121,23,imageLL7,3.0,1.0
122,23,imageLH4,3.0,2.0
123,23,imageHL14,4.0,3.0
145,23,imageHH7,3.0,3.0
146,23,imageHH11,3.0,3.0
147,23,imageLL14,4.0,2.0
148,23,imageHL12,2.0,3.0
149,23,imageHL6,1.0,3.0
150,23,imageLL10,3.0,1.0
151,23,imageLH13,4.0,1.0
152,23,imageLH10,3.0,1.0
174,23,imageHL11,1.0,3.0
175,23,imageHL7,3.0,2.0
176,23,imageLH7,3.0,1.0
177,23,imageHH13,3.0,3.0
178,23,imageLL5,5.0,1.0
179,23,imageLH12,4.0,2.0
180,23,imageHH9,3.0,4.0
181,23,imageLL11,4.0,2.0
0,24,imageHH5,5.0,5.0
1,24,imageLH2,5.0,1.0
2,24,imageLH1,5.0,1.0
3,24,imageHH4,4.0,3.0
4,24,imageLL1,5.0,1.0
5,24,imageLL7,5.0,2.0
6,24,imageHL13,1.0,3.0
7,24,imageHL5,5.0,4.0
29,24,imageHL11,2.0,3.0
30,24,imageHL2,3.0,4.0
31,24,imageLH14,4.0,1.0
32,24,imageHH14,4.0,5.0
33,24,imageLH12,5.0,3.0
34,24,imageLL12,4.0,1.0
35,24,imageHH6,3.0,3.0
36,24,imageLL8,5.0,2.0
58,24,imageLL9,5.0,3.0
59,24,imageLH8,3.0,1.0
60,24,imageLH9,4.0,1.0
61,24,imageHL10,2.0,3.0
62,24,imageLL4,5.0,2.0
63,24,imageHL9,4.0,5.0
64,24,imageHH13,3.0,1.0
65,24,imageHH11,5.0,3.0
87,24,imageHH7,4.0,5.0
88,24,imageHH10,2.0,1.0
89,24,imageLH5,4.0,1.0
90,24,imageLH4,4.0,1.0
91,24,imageLL14,5.0,3.0
92,24,imageLL6,3.0,1.0
93,24,imageHL3,3.0,5.0
94,24,imageHL6,3.0,3.0
116,24,imageHH8,5.0,5.0
117,24,imageLH6,5.0,2.0
118,24,imageHL8,2.0,5.0
119,24,imageHH9,5.0,5.0
120,24,imageLH13,2.0,3.0
121,24,imageLL2,2.0,1.0
122,24,imageLL5,5.0,3.0
123,24,imageHL4,5.0,3.0
145,24,imageHL1,3.0,3.0
146,24,imageHL14,4.0,5.0
147,24,imageHH1,4.0,3.0
148,24,imageLH3,4.0,3.0
149,24,imageLH7,3.0,1.0
150,24,imageLL11,5.0,1.0
151,24,imageLL13,3.0,1.0
152,24,imageHH12,5.0,5.0
174,24,imageLH10,4.0,1.0
175,24,imageHL7,3.0,3.0
176,24,imageLH11,2.0,2.0
177,24,imageLL10,2.0,1.0
178,24,imageHH2,5.0,4.0
179,24,imageLL3,4.0,3.0
180,24,imageHH3,2.0,3.0
181,24,imageHL12,2.0,4.0
0,25,imageHH5,3.0,3.0
1,25,imageHH7,5.0,5.0
2,25,imageLH4,1.0,1.0
3,25,imageHL8,4.0,5.0
4,25,imageLL1,1.0,1.0
5,25,imageLL2,1.0,1.0
6,25,imageLH11,1.0,1.0
7,25,imageHL3,3.0,3.0
29,25,imageHL14,3.0,3.0
30,25,imageLH9,1.0,1.0
31,25,imageLL14,1.0,1.0
32,25,imageLH14,1.0,1.0
33,25,imageHL5,1.0,2.0
34,25,imageHH9,5.0,5.0
35,25,imageLL11,3.0,3.0
36,25,imageHH4,1.0,3.0
58,25,imageHL6,1.0,1.0
59,25,imageHL1,5.0,5.0
60,25,imageHH6,3.0,3.0
61,25,imageLH3,1.0,1.0
62,25,imageLH2,1.0,1.0
63,25,imageHH3,1.0,1.0
64,25,imageLL10,1.0,1.0
65,25,imageLL9,1.0,1.0
87,25,imageHH13,2.0,2.0
88,25,imageLH1,3.0,2.0
89,25,imageHH2,5.0,1.0
90,25,imageHL9,1.0,1.0
91,25,imageHL2,1.0,1.0
92,25,imageLH6,1.0,1.0
93,25,imageLL6,1.0,1.0
94,25,imageLL7,1.0,1.0
116,25,imageLL4,3.0,1.0
117,25,imageLL12,3.0,1.0
118,25,imageHH12,1.0,1.0
119,25,imageHH8,1.0,1.0
120,25,imageHL11,1.0,1.0
121,25,imageLH13,1.0,1.0
122,25,imageHL4,5.0,1.0
123,25,imageLH5,1.0,1.0
145,25,imageHH14,5.0,5.0
146,25,imageLH12,1.0,1.0
147,25,imageHH1,1.0,1.0
148,25,imageLH10,2.0,1.0
149,25,imageHL10,1.0,1.0
150,25,imageLL5,1.0,1.0
151,25,imageHL7,1.0,1.0
152,25,imageLL13,2.0,1.0
174,25,imageLL3,1.0,1.0
175,25,imageLH7,1.0,1.0
176,25,imageHL13,1.0,1.0
177,25,imageHL12,1.0,1.0
178,25,imageLH8,1.0,1.0
179,25,imageLL8,1.0,1.0
180,25,imageHH11,1.0,1.0
181,25,imageHH10,1.0,1.0
0,26,imageLH2,5.0,2.0
1,26,imageHH2,4.0,4.0
2,26,imageHL2,2.0,4.0
3,26,imageLL4,2.0,2.0
4,26,imageHH1,3.0,2.0
5,26,imageLH3,1.0,3.0
6,26,imageHL1,4.0,4.0
7,26,imageLL3,1.0,3.0
29,26,imageHL3,1.0,1.0
30,26,imageLL2,3.0,2.0
31,26,imageHL5,2.0,4.0
32,26,imageHH5,3.0,3.0
33,26,imageHH3,2.0,2.0
34,26,imageLL1,1.0,1.0
35,26,imageLH9,2.0,1.0
36,26,imageLH1,1.0,1.0
58,26,imageHH7,3.0,3.0
59,26,imageHH4,4.0,4.0
60,26,imageLH4,3.0,2.0
61,26,imageHL6,3.0,3.0
62,26,imageLL5,4.0,4.0
63,26,imageHL7,1.0,1.0
64,26,imageLL8,5.0,5.0
65,26,imageLH10,3.0,1.0
87,26,imageHH6,3.0,4.0
88,26,imageHH8,3.0,4.0
89,26,imageHL8,1.0,3.0
90,26,imageLH8,1.0,3.0
91,26,imageHL11,3.0,5.0
92,26,imageLL6,1.0,1.0
93,26,imageLL12,1.0,1.0
94,26,imageLH5,3.0,5.0
116,26,imageHL4,5.0,5.0
117,26,imageHH9,4.0,5.0
118,26,imageLH6,3.0,4.0
119,26,imageHL9,3.0,4.0
120,26,imageLH11,2.0,2.0
121,26,imageHH10,3.0,3.0
122,26,imageLL7,1.0,2.0
123,26,imageLL9,1.0,1.0
145,26,imageHH11,5.0,3.0
146,26,imageHH12,2.0,5.0
147,26,imageHL12,3.0,3.0
148,26,imageLH12,4.0,3.0
149,26,imageHL14,1.0,3.0
150,26,imageLH13,1.0,1.0
151,26,imageLL14,1.0,1.0
152,26,imageLL10,1.0,1.0
174,26,imageHL13,5.0,5.0
175,26,imageHH14,4.0,4.0
176,26,imageHH13,4.0,3.0
177,26,imageLH7,2.0,1.0
178,26,imageHL10,1.0,3.0
179,26,imageLH14,3.0,1.0
180,26,imageLL11,3.0,3.0
181,26,imageLL13,3.0,2.0
0,27,imageHH1,4.0,1.0
1,27,imageHH3,4.0,1.0
2,27,imageHL3,3.0,3.0
3,27,imageLH6,3.0,3.0
4,27,imageHL4,4.0,3.0
5,27,imageLH1,5.0,1.0
6,27,imageLL1,4.0,1.0
7,27,imageLL3,3.0,3.0
29,27,imageHH2,3.0,3.0
30,27,imageHL2,3.0,3.0
31,27,imageHH4,3.0,3.0
32,27,imageLH2,4.0,2.0
33,27,imageHL1,4.0,4.0
34,27,imageLL2,4.0,3.0
35,27,imageLH8,4.0,3.0
36,27,imageLL4,4.0,2.0
58,27,imageHL5,4.0,4.0
59,27,imageHH9,3.0,3.0
60,27,imageHH6,3.0,2.0
61,27,imageLH4,4.0,2.0
62,27,imageLH7,5.0,1.0
63,27,imageLL5,5.0,1.0
64,27,imageLL6,4.0,2.0
65,27,imageHL7,4.0,1.0
87,27,imageHH5,2.0,3.0
88,27,imageHL9,4.0,3.0
89,27,imageHL10,4.0,3.0
90,27,imageHH11,4.0,4.0
91,27,imageLL9,4.0,2.0
92,27,imageLH14,4.0,1.0
93,27,imageLH3,4.0,2.0
94,27,imageLL7,4.0,1.0
116,27,imageHL11,3.0,3.0
117,27,imageLH5,4.0,3.0
118,27,imageHH7,2.0,3.0
119,27,imageLL8,4.0,2.0
120,27,imageLH9,4.0,3.0
121,27,imageHH14,4.0,2.0
122,27,imageHL6,3.0,3.0
123,27,imageLL10,4.0,1.0
145,27,imageHH8,5.0,4.0
146,27,imageHH10,4.0,2.0
147,27,imageHL8,2.0,3.0
148,27,imageHL12,2.0,3.0
149,27,imageLH10,4.0,1.0
150,27,imageLL13,3.0,2.0
151,27,imageLH11,4.0,2.0
152,27,imageLL11,4.0,3.0
174,27,imageLH13,4.0,2.0
175,27,imageHH12,4.0,3.0
176,27,imageHH13,3.0,3.0
177,27,imageLH12,4.0,3.0
178,27,imageHL13,3.0,3.0
179,27,imageLL14,4.0,2.0
180,27,imageHL14,2.0,3.0
181,27,imageLL12,3.0,3.0
0,29,imageLL7,4.0,1.0
1,29,imageLH2,5.0,1.0
2,29,imageHL5,2.0,5.0
3,29,imageLH3,5.0,3.0
4,29,imageHL1,3.0,4.0
5,29,imageHH8,2.0,4.0
6,29,imageHH2,3.0,5.0
7,29,imageLL13,3.0,1.0
29,29,imageHH12,3.0,4.0
30,29,imageHH11,4.0,1.0
31,29,imageLL5,5.0,1.0
32,29,imageHL2,1.0,3.0
33,29,imageHL14,5.0,5.0
34,29,imageLH6,4.0,1.0
35,29,imageLL6,4.0,1.0
36,29,imageLH1,5.0,1.0
58,29,imageLL11,5.0,3.0
59,29,imageHL9,4.0,5.0
60,29,imageLL4,4.0,1.0
61,29,imageHL7,3.0,2.0
62,29,imageHH5,2.0,5.0
63,29,imageHH13,5.0,3.0
64,29,imageLH12,5.0,2.0
65,29,imageLH4,4.0,1.0
87,29,imageLL10,3.0,1.0
88,29,imageHH6,2.0,4.0
89,29,imageHH4,3.0,4.0
90,29,imageLH5,5.0,1.0
91,29,imageHL11,1.0,3.0
92,29,imageHL6,2.0,3.0
93,29,imageLH14,5.0,1.0
94,29,imageLL3,4.0,1.0
116,29,imageLH7,5.0,1.0
117,29,imageHL3,3.0,3.0
118,29,imageLL8,5.0,1.0
119,29,imageHL4,5.0,3.0
120,29,imageHH3,1.0,2.0
121,29,imageLL12,5.0,1.0
122,29,imageLH9,5.0,1.0
123,29,imageHH14,1.0,3.0
145,29,imageLH10,5.0,1.0
146,29,imageHH9,3.0,5.0
147,29,imageLL1,5.0,1.0
148,29,imageHL13,4.0,3.0
149,29,imageLL2,4.0,1.0
150,29,imageHH1,4.0,3.0
151,29,imageHL12,4.0,4.0
152,29,imageLH8,5.0,3.0
174,29,imageHH7,2.0,3.0
175,29,imageHH10,4.0,4.0
176,29,imageLH13,4.0,1.0
177,29,imageLL9,5.0,2.0
178,29,imageHL10,2.0,3.0
179,29,imageHL8,2.0,4.0
180,29,imageLH11,4.0,3.0
181,29,imageLL14,4.0,3.0
0,30,imageLL8,4.0,3.0
1,30,imageLH4,2.0,3.0
2,30,imageLL4,4.0,2.0
3,30,imageLH6,2.0,3.0
4,30,imageHL7,3.0,3.0
5,30,imageHH8,3.0,2.0
6,30,imageHL13,3.0,3.0
7,30,imageHH13,2.0,3.0
29,30,imageHH14,4.0,2.0
30,30,imageHL12,2.0,3.0
31,30,imageLH2,3.0,4.0
32,30,imageHH11,5.0,2.0
33,30,imageLH3,4.0,3.0
34,30,imageHL14,2.0,3.0
35,30,imageLL1,4.0,1.0
36,30,imageLL7,3.0,2.0
58,30,imageHL11,4.0,3.0
59,30,imageHH1,2.0,2.0
60,30,imageHH2,4.0,2.0
61,30,imageLL11,2.0,3.0
62,30,imageHL6,3.0,3.0
63,30,imageLH8,3.0,2.0
64,30,imageLL2,3.0,2.0
65,30,imageLH11,2.0,2.0
87,30,imageHH3,2.0,4.0
88,30,imageLL10,4.0,2.0
89,30,imageHH10,3.0,3.0
90,30,imageHL4,4.0,2.0
91,30,imageHL1,5.0,2.0
92,30,imageLH5,2.0,3.0
93,30,imageLH9,2.0,2.0
94,30,imageLL13,4.0,3.0
116,30,imageHH4,2.0,2.0
117,30,imageLH13,4.0,3.0
118,30,imageLL14,4.0,2.0
119,30,imageHL2,2.0,3.0
120,30,imageHH5,2.0,3.0
121,30,imageHL10,4.0,2.0
122,30,imageLL3,3.0,3.0
123,30,imageLH1,4.0,2.0
145,30,imageLL5,4.0,4.0
146,30,imageHH12,2.0,4.0
147,30,imageHH6,2.0,3.0
148,30,imageHL9,4.0,2.0
149,30,imageHL8,4.0,3.0
150,30,imageLH14,4.0,2.0
151,30,imageLH10,4.0,1.0
152,30,imageLL9,4.0,2.0
174,30,imageLL12,4.0,4.0
175,30,imageLL6,3.0,2.0
176,30,imageLH7,2.0,2.0
177,30,imageHL5,4.0,3.0
178,30,imageHH9,4.0,4.0
179,30,imageHH7,4.0,4.0
180,30,imageLH12,3.0,3.0
181,30,imageHL3,2.0,2.0
0,31,imageHH13,4.0,2.0
1,31,imageHH1,4.0,1.0
2,31,imageLH6,3.0,2.0
3,31,imageHL4,3.0,3.0
4,31,imageLH5,4.0,5.0
5,31,imageLL4,2.0,2.0
6,31,imageHL1,3.0,3.0
7,31,imageLL9,3.0,3.0
29,31,imageHH2,4.0,3.0
30,31,imageLL10,3.0,1.0
31,31,imageHL12,2.0,4.0
32,31,imageHL8,1.0,3.0
33,31,imageLH4,4.0,2.0
34,31,imageLH10,3.0,2.0
35,31,imageHH9,3.0,3.0
36,31,imageLL1,3.0,2.0
58,31,imageHH11,4.0,3.0
59,31,imageHH7,4.0,5.0
60,31,imageHL2,2.0,4.0
61,31,imageHL14,3.0,4.0
62,31,imageLH9,4.0,3.0
63,31,imageLL6,3.0,1.0
64,31,imageLH7,3.0,2.0
65,31,imageLL12,3.0,2.0
87,31,imageHH8,3.0,5.0
88,31,imageHL11,1.0,3.0
89,31,imageHH12,4.0,4.0
90,31,imageLH14,4.0,1.0
91,31,imageLH8,2.0,2.0
92,31,imageHL5,3.0,3.0
93,31,imageLL2,4.0,2.0
94,31,imageLL14,4.0,3.0
116,31,imageHL13,4.0,4.0
117,31,imageLL5,5.0,5.0
118,31,imageHH6,4.0,2.0
119,31,imageLH11,4.0,2.0
120,31,imageLH3,4.0,3.0
121,31,imageHL7,3.0,2.0
122,31,imageHH14,3.0,4.0
