,subj_idx,movie,movie_arousal,movie_valence
101,74,imageLL9,4.0,2.0
141,74,imageHL8,5.0,4.0
142,74,imageHL1,1.0,3.0
143,74,imageHH13,3.0,1.0
144,74,imageHH14,5.0,4.0
145,74,imageLH2,2.0,1.0
146,74,imageLL4,5.0,1.0
147,74,imageLL5,4.0,1.0
148,74,imageLH8,3.0,2.0
188,74,imageHH8,4.0,4.0
189,74,imageHL5,2.0,4.0
190,74,imageLH12,3.0,3.0
191,74,imageLL6,5.0,1.0
192,74,imageLL2,1.0,1.0
193,74,imageHH4,4.0,4.0
194,74,imageHL14,5.0,5.0
195,74,imageLH5,4.0,3.0
235,74,imageHL9,3.0,3.0
236,74,imageHL4,5.0,4.0
237,74,imageHH7,5.0,5.0
238,74,imageLH9,1.0,1.0
239,74,imageLL10,5.0,1.0
240,74,imageLL7,2.0,3.0
241,74,imageHH5,2.0,3.0
242,74,imageLH1,4.0,1.0
282,74,imageHL2,1.0,3.0
283,74,imageHH10,5.0,3.0
284,74,imageHH11,3.0,3.0
285,74,imageLL13,2.0,1.0
286,74,imageHL10,5.0,5.0
287,74,imageLL12,4.0,1.0
288,74,imageLH3,1.0,3.0
289,74,imageLH11,1.0,2.0
0,76,imageLH6,3.0,3.0
1,76,imageHH14,4.0,5.0
2,76,imageHL10,5.0,4.0
3,76,imageHH4,5.0,5.0
4,76,imageLL4,2.0,1.0
5,76,imageLL8,3.0,1.0
6,76,imageLH7,3.0,1.0
7,76,imageHL7,3.0,3.0
47,76,imageHH8,4.0,4.0
48,76,imageLH14,3.0,1.0
49,76,imageHH1,3.0,2.0
50,76,imageHL11,2.0,2.0
51,76,imageLL13,3.0,1.0
52,76,imageLH5,4.0,3.0
53,76,imageLL3,3.0,2.0
54,76,imageHL14,4.0,4.0
94,76,imageHH11,5.0,3.0
95,76,imageLH3,3.0,3.0
96,76,imageHL9,4.0,4.0
97,76,imageLL2,3.0,2.0
98,76,imageHH2,4.0,4.0
99,76,imageHL6,3.0,3.0
100,76,imageLL9,4.0,3.0
101,76,imageLH4,3.0,2.0
141,76,imageHL4,5.0,3.0
142,76,imageHL12,4.0,4.0
143,76,imageLH9,2.0,2.0
144,76,imageHH13,3.0,3.0
145,76,imageLL10,3.0,3.0
146,76,imageLH8,3.0,2.0
147,76,imageHH12,4.0,4.0
148,76,imageLL14,3.0,3.0
188,76,imageLL6,3.0,1.0
189,76,imageHH5,2.0,3.0
190,76,imageHH10,4.0,4.0
191,76,imageHL13,5.0,3.0
192,76,imageHL5,4.0,4.0
193,76,imageLH2,2.0,3.0
194,76,imageLL1,2.0,1.0
195,76,imageLH12,3.0,3.0
235,76,imageHH9,4.0,4.0
236,76,imageLL11,4.0,2.0
237,76,imageLH10,3.0,1.0
238,76,imageHH3,5.0,5.0
239,76,imageHL2,3.0,3.0
240,76,imageLL7,3.0,3.0
241,76,imageHL1,4.0,3.0
242,76,imageLH11,2.0,3.0
282,76,imageLH1,3.0,1.0
283,76,imageLL12,2.0,1.0
284,76,imageLH13,3.0,1.0
285,76,imageHL8,3.0,4.0
286,76,imageHL3,4.0,3.0
287,76,imageLL5,3.0,3.0
288,76,imageHH7,4.0,4.0
289,76,imageHH6,4.0,3.0
0,77,imageLL13,2.0,2.0
1,77,imageHH5,2.0,2.0
2,77,imageLH1,5.0,4.0
3,77,imageLL4,2.0,2.0
4,77,imageHL5,4.0,3.0
5,77,imageLH13,5.0,1.0
6,77,imageHH6,4.0,4.0
7,77,imageHL4,2.0,3.0
47,77,imageHL12,5.0,5.0
48,77,imageLL7,3.0,3.0
49,77,imageHH14,4.0,4.0
50,77,imageLL9,2.0,2.0
51,77,imageLH12,3.0,3.0
52,77,imageHH11,2.0,2.0
53,77,imageHL13,2.0,3.0
54,77,imageLH4,2.0,1.0
94,77,imageLL1,5.0,2.0
95,77,imageHL6,4.0,4.0
96,77,imageHH12,3.0,3.0
97,77,imageLH10,2.0,2.0
98,77,imageHH10,4.0,4.0
99,77,imageHL10,3.0,3.0
100,77,imageLH8,5.0,4.0
101,77,imageLL14,2.0,4.0
141,77,imageLH9,5.0,5.0
142,77,imageLL12,4.0,1.0
143,77,imageHH2,3.0,3.0
144,77,imageLL8,3.0,3.0
145,77,imageHH8,3.0,3.0
146,77,imageHL3,4.0,2.0
147,77,imageLH11,1.0,3.0
148,77,imageHL2,2.0,2.0
188,77,imageHH7,5.0,4.0
189,77,imageLH14,5.0,2.0
190,77,imageLL2,2.0,2.0
191,77,imageHH1,4.0,2.0
192,77,imageHL9,3.0,3.0
193,77,imageLL5,3.0,3.0
194,77,imageLH2,4.0,2.0
195,77,imageHL8,2.0,2.0
235,77,imageHL14,3.0,3.0
236,77,imageHL1,5.0,5.0
237,77,imageLL10,3.0,3.0
238,77,imageHH3,3.0,2.0
239,77,imageLL3,4.0,2.0
240,77,imageHH4,2.0,2.0
241,77,imageLH5,4.0,3.0
242,77,imageLH6,3.0,3.0
282,77,imageHL11,4.0,4.0
283,77,imageHH13,3.0,3.0
284,77,imageHL7,4.0,3.0
285,77,imageLH3,3.0,3.0
286,77,imageLH7,4.0,3.0
287,77,imageHH9,2.0,4.0
288,77,imageLL6,3.0,4.0
289,77,imageLL11,3.0,4.0
0,78,imageLL5,5.0,2.0
1,78,imageLH9,5.0,2.0
2,78,imageHH1,4.0,2.0
3,78,imageLL11,5.0,3.0
4,78,imageLH12,5.0,3.0
5,78,imageHH14,1.0,5.0
6,78,imageHL8,1.0,5.0
7,78,imageHL12,3.0,5.0
47,78,imageHL11,3.0,3.0
48,78,imageHL14,4.0,4.0
49,78,imageHH13,5.0,3.0
50,78,imageHH8,5.0,5.0
51,78,imageLL1,5.0,1.0
52,78,imageLL9,5.0,1.0
53,78,imageLH14,3.0,1.0
54,78,imageLH10,2.0,1.0
94,78,imageLH13,2.0,1.0
95,78,imageLL6,2.0,1.0
96,78,imageLH7,3.0,1.0
97,78,imageLL2,2.0,1.0
98,78,imageHL1,3.0,4.0
99,78,imageHH12,3.0,5.0
100,78,imageHL3,4.0,3.0
101,78,imageHH11,3.0,2.0
141,78,imageLL14,4.0,3.0
142,78,imageLH3,4.0,2.0
143,78,imageHL4,5.0,4.0
144,78,imageHL13,4.0,4.0
145,78,imageLH11,3.0,3.0
146,78,imageHH9,4.0,5.0
147,78,imageHH3,4.0,3.0
148,78,imageLL13,2.0,1.0
188,78,imageHL9,4.0,4.0
189,78,imageLH2,1.0,1.0
190,78,imageHH4,5.0,5.0
191,78,imageLL4,4.0,1.0
192,78,imageLL10,1.0,1.0
193,78,imageHH2,3.0,3.0
194,78,imageLH8,5.0,2.0
195,78,imageHL10,5.0,4.0
235,78,imageLL12,5.0,1.0
236,78,imageHL2,3.0,5.0
237,78,imageLH4,3.0,1.0
238,78,imageLL7,2.0,3.0
239,78,imageLH5,4.0,3.0
240,78,imageHH7,5.0,5.0
241,78,imageHH5,4.0,4.0
242,78,imageHL7,2.0,1.0
282,78,imageLL3,3.0,3.0
283,78,imageHL5,3.0,5.0
284,78,imageHH6,4.0,3.0
285,78,imageLH6,4.0,2.0
286,78,imageLL8,4.0,3.0
287,78,imageLH1,4.0,2.0
288,78,imageHH10,4.0,3.0
289,78,imageHL6,2.0,4.0
0,79,imageHH8,4.0,5.0
1,79,imageLL4,5.0,1.0
2,79,imageLH10,5.0,1.0
3,79,imageLH12,3.0,3.0
4,79,imageHH2,5.0,3.0
5,79,imageHL3,3.0,3.0
6,79,imageHL13,3.0,2.0
7,79,imageLL7,5.0,2.0
47,79,imageLL13,4.0,1.0
48,79,imageHL12,4.0,5.0
49,79,imageHH12,4.0,5.0
50,79,imageHL2,4.0,5.0
51,79,imageLH5,5.0,3.0
52,79,imageHH1,5.0,2.0
53,79,imageLL3,2.0,2.0
54,79,imageLH4,5.0,2.0
94,79,imageLL5,5.0,2.0
95,79,imageHL1,4.0,5.0
96,79,imageLL11,5.0,2.0
97,79,imageHH7,3.0,5.0
98,79,imageLH6,5.0,2.0
99,79,imageHL5,3.0,3.0
100,79,imageLH11,3.0,3.0
101,79,imageHH10,4.0,2.0
141,79,imageLH14,5.0,1.0
142,79,imageHL7,4.0,2.0
143,79,imageLH3,5.0,2.0
144,79,imageHL8,1.0,3.0
145,79,imageHH9,2.0,4.0
146,79,imageLL14,5.0,2.0
147,79,imageHH13,3.0,2.0
148,79,imageLL9,5.0,2.0
188,79,imageLH8,3.0,2.0
189,79,imageHL9,4.0,5.0
190,79,imageLL12,4.0,1.0
191,79,imageLH7,4.0,1.0
192,79,imageHL11,4.0,4.0
193,79,imageHH14,2.0,5.0
194,79,imageLL2,4.0,1.0
195,79,imageHH11,4.0,3.0
235,79,imageLH13,3.0,2.0
236,79,imageHH5,3.0,4.0
237,79,imageLL6,3.0,1.0
238,79,imageHH6,2.0,1.0
239,79,imageHL6,2.0,4.0
240,79,imageLH2,3.0,1.0
241,79,imageHL4,5.0,2.0
242,79,imageLL1,4.0,1.0
282,79,imageLH1,5.0,2.0
283,79,imageLH9,2.0,2.0
284,79,imageHH3,2.0,2.0
285,79,imageHL10,2.0,4.0
286,79,imageLL8,3.0,3.0
287,79,imageLL10,4.0,1.0
288,79,imageHL14,4.0,3.0
289,79,imageHH4,4.0,4.0
0,82,imageHH1,5.0,2.0
1,82,imageHH12,4.0,4.0
2,82,imageHL5,2.0,3.0
3,82,imageLH4,3.0,2.0
4,82,imageHL4,4.0,2.0
5,82,imageLL7,2.0,3.0
6,82,imageLH9,2.0,3.0
7,82,imageLL1,4.0,1.0
47,82,imageLL14,4.0,2.0
48,82,imageLL13,3.0,1.0
49,82,imageHL3,2.0,3.0
50,82,imageLH8,4.0,2.0
51,82,imageHH2,5.0,4.0
52,82,imageHL8,3.0,3.0
53,82,imageHH3,1.0,3.0
54,82,imageLH6,5.0,1.0
94,82,imageHH14,3.0,3.0
95,82,imageLL3,3.0,3.0
96,82,imageHL6,2.0,3.0
97,82,imageHH4,4.0,5.0
98,82,imageLH13,4.0,1.0
99,82,imageHL11,2.0,3.0
100,82,imageLH10,4.0,1.0
101,82,imageLL5,5.0,2.0
141,82,imageHL13,4.0,4.0
142,82,imageLL6,4.0,1.0
143,82,imageHL9,3.0,1.0
144,82,imageHH5,2.0,3.0
145,82,imageLL8,5.0,4.0
146,82,imageLH3,4.0,3.0
147,82,imageLH5,4.0,3.0
148,82,imageHH11,5.0,2.0
188,82,imageHL12,2.0,4.0
189,82,imageHL14,3.0,3.0
190,82,imageHH6,3.0,4.0
191,82,imageLL2,4.0,1.0
192,82,imageLH2,4.0,2.0
193,82,imageLH12,5.0,3.0
194,82,imageHH13,4.0,3.0
195,82,imageLL9,5.0,2.0
235,82,imageHH8,4.0,2.0
236,82,imageHL2,2.0,4.0
237,82,imageLL10,4.0,1.0
238,82,imageLH7,4.0,2.0
239,82,imageHH9,4.0,5.0
240,82,imageHL10,3.0,3.0
241,82,imageLH1,4.0,2.0
242,82,imageLL12,2.0,2.0
282,82,imageLH11,3.0,3.0
283,82,imageLL11,5.0,3.0
284,82,imageHL7,4.0,1.0
285,82,imageLH14,4.0,1.0
286,82,imageHL1,5.0,3.0
287,82,imageHH10,2.0,3.0
288,82,imageHH7,3.0,4.0
289,82,imageLL4,4.0,1.0
0,83,imageHL9,2.0,2.0
1,83,imageHH4,1.0,3.0
2,83,imageLL1,5.0,1.0
3,83,imageLL9,5.0,1.0
4,83,imageHH14,1.0,3.0
5,83,imageLH4,4.0,2.0
6,83,imageLH1,5.0,3.0
7,83,imageHL2,1.0,3.0
47,83,imageLH9,4.0,2.0
48,83,imageHH2,4.0,4.0
49,83,imageHL6,1.0,3.0
50,83,imageHH9,3.0,4.0
51,83,imageHL10,1.0,3.0
52,83,imageLH2,3.0,1.0
53,83,imageLL12,3.0,2.0
54,83,imageLL8,4.0,2.0
94,83,imageLL10,5.0,1.0
95,83,imageLH8,4.0,2.0
96,83,imageHL12,1.0,3.0
97,83,imageHL5,4.0,3.0
98,83,imageHH6,1.0,3.0
99,83,imageHH8,2.0,4.0
100,83,imageLL5,4.0,2.0
101,83,imageLH13,4.0,1.0
141,83,imageLH11,4.0,3.0
142,83,imageLH12,2.0,2.0
143,83,imageHL11,1.0,3.0
144,83,imageHH5,3.0,3.0
145,83,imageHH11,4.0,4.0
146,83,imageLL2,4.0,2.0
147,83,imageHL8,2.0,3.0
148,83,imageLL7,3.0,3.0
188,83,imageLH14,2.0,1.0
189,83,imageHL13,3.0,4.0
190,83,imageHH10,1.0,3.0
191,83,imageHH1,3.0,1.0
192,83,imageLH6,1.0,1.0
193,83,imageLL6,2.0,1.0
194,83,imageHL14,1.0,3.0
195,83,imageLL3,2.0,2.0
235,83,imageHH3,1.0,3.0
236,83,imageHL1,3.0,3.0
237,83,imageLL4,4.0,2.0
238,83,imageHH12,2.0,3.0
239,83,imageLH3,5.0,3.0
240,83,imageHL4,4.0,3.0
241,83,imageLH5,4.0,3.0
242,83,imageLL14,2.0,2.0
282,83,imageHH13,2.0,3.0
283,83,imageHH7,1.0,3.0
284,83,imageLL11,4.0,3.0
285,83,imageLH10,3.0,1.0
286,83,imageLL13,3.0,1.0
287,83,imageHL7,2.0,2.0
288,83,imageHL3,1.0,3.0
289,83,imageLH7,3.0,1.0
0,84,imageLL3,2.0,3.0
1,84,imageLL11,5.0,3.0
2,84,imageHL4,3.0,3.0
3,84,imageHL3,2.0,3.0
4,84,imageLH12,4.0,3.0
5,84,imageHH13,2.0,3.0
6,84,imageHH12,2.0,3.0
7,84,imageLH14,3.0,1.0
47,84,imageLL7,3.0,3.0
48,84,imageLH5,4.0,3.0
49,84,imageHH5,2.0,3.0
50,84,imageLL2,2.0,2.0
51,84,imageLH8,3.0,3.0
52,84,imageHH4,4.0,3.0
53,84,imageHL12,3.0,3.0
54,84,imageHL7,2.0,2.0
94,84,imageLH6,2.0,3.0
95,84,imageHL14,4.0,3.0
96,84,imageLL5,5.0,3.0
97,84,imageHL2,2.0,3.0
98,84,imageHH11,4.0,3.0
99,84,imageHH3,2.0,3.0
100,84,imageLH4,2.0,2.0
101,84,imageLL1,4.0,3.0
141,84,imageLL8,4.0,3.0
142,84,imageHH8,2.0,2.0
143,84,imageHL11,1.0,3.0
144,84,imageLL14,2.0,2.0
145,84,imageLH3,4.0,3.0
146,84,imageHH6,3.0,3.0
147,84,imageLH13,2.0,2.0
148,84,imageHL1,3.0,3.0
188,84,imageHH14,1.0,3.0
189,84,imageHH9,2.0,3.0
190,84,imageLL9,2.0,1.0
191,84,imageLH11,1.0,3.0
192,84,imageHL6,1.0,3.0
193,84,imageLH2,1.0,2.0
194,84,imageHL5,3.0,3.0
195,84,imageLL6,1.0,1.0
235,84,imageHH10,3.0,3.0
236,84,imageHH2,3.0,3.0
237,84,imageLL13,2.0,2.0
238,84,imageLH9,3.0,3.0
239,84,imageHL8,1.0,3.0
240,84,imageHL10,3.0,3.0
241,84,imageLH1,3.0,2.0
242,84,imageLL10,2.0,1.0
282,84,imageLL12,2.0,2.0
283,84,imageHL9,3.0,3.0
284,84,imageHH1,2.0,3.0
285,84,imageHH7,2.0,3.0
286,84,imageLH7,2.0,2.0
287,84,imageLL4,4.0,3.0
288,84,imageHL13,3.0,3.0
289,84,imageLH10,2.0,1.0
0,85,imageHL6,2.0,3.0
1,85,imageHL2,1.0,3.0
2,85,imageHH1,4.0,2.0
3,85,imageLL6,4.0,1.0
4,85,imageHH8,4.0,3.0
5,85,imageLL11,4.0,3.0
6,85,imageLH11,3.0,2.0
7,85,imageLH5,5.0,1.0
47,85,imageHL1,3.0,3.0
48,85,imageHH12,4.0,4.0
49,85,imageLH4,3.0,3.0
50,85,imageHH9,3.0,4.0
51,85,imageLL7,4.0,2.0
52,85,imageLH2,3.0,1.0
53,85,imageLL2,4.0,1.0
54,85,imageHL9,4.0,4.0
94,85,imageHL11,3.0,2.0
95,85,imageLL1,4.0,1.0
96,85,imageHH11,5.0,2.0
97,85,imageHH10,4.0,3.0
98,85,imageLH14,5.0,1.0
99,85,imageLH6,4.0,1.0
100,85,imageLL4,4.0,1.0
101,85,imageHL8,3.0,3.0
141,85,imageLH12,4.0,3.0
142,85,imageHL4,5.0,4.0
143,85,imageLH9,4.0,3.0
144,85,imageLL8,5.0,2.0
145,85,imageLL13,3.0,1.0
146,85,imageHH2,3.0,5.0
147,85,imageHL12,3.0,4.0
148,85,imageHH13,4.0,2.0
188,85,imageHL14,4.0,4.0
189,85,imageHL3,3.0,3.0
190,85,imageLH1,4.0,3.0
191,85,imageLH8,4.0,2.0
192,85,imageHH7,3.0,3.0
193,85,imageHH3,3.0,3.0
194,85,imageLL12,3.0,1.0
195,85,imageLL5,5.0,2.0
235,85,imageLH13,4.0,1.0
236,85,imageHL13,4.0,3.0
237,85,imageHL5,4.0,4.0
238,85,imageHH5,4.0,4.0
239,85,imageLL10,5.0,1.0
240,85,imageLL3,4.0,3.0
241,85,imageHH4,5.0,4.0
242,85,imageLH10,4.0,2.0
282,85,imageHH14,4.0,4.0
283,85,imageLH7,4.0,2.0
284,85,imageHH6,4.0,1.0
285,85,imageHL7,3.0,1.0
286,85,imageLH3,4.0,1.0
287,85,imageLL9,4.0,1.0
288,85,imageLL14,3.0,2.0
289,85,imageHL10,4.0,3.0
0,86,imageLH1,5.0,3.0
1,86,imageHL8,2.0,3.0
2,86,imageHL2,1.0,3.0
3,86,imageLL11,5.0,5.0
4,86,imageHH13,4.0,4.0
5,86,imageHH7,1.0,3.0
6,86,imageLL1,5.0,5.0
7,86,imageLH5,4.0,4.0
47,86,imageLH14,4.0,1.0
48,86,imageHL4,1.0,3.0
49,86,imageHL10,1.0,3.0
50,86,imageLL12,3.0,4.0
51,86,imageHH8,3.0,4.0
52,86,imageHH6,5.0,4.0
53,86,imageLH11,4.0,4.0
54,86,imageLL2,3.0,3.0
94,86,imageHL14,4.0,4.0
95,86,imageHL11,1.0,3.0
96,86,imageHH14,3.0,4.0
97,86,imageLH13,5.0,1.0
98,86,imageLL10,5.0,1.0
99,86,imageHH9,4.0,4.0
100,86,imageLL8,4.0,4.0
101,86,imageLH7,5.0,4.0
141,86,imageLH12,5.0,4.0
142,86,imageLL14,4.0,3.0
143,86,imageHL7,3.0,3.0
144,86,imageHH10,4.0,2.0
145,86,imageHL6,1.0,3.0
146,86,imageHH5,4.0,4.0
147,86,imageLL13,1.0,2.0
148,86,imageLH8,3.0,3.0
188,86,imageHH3,4.0,2.0
189,86,imageHL5,3.0,3.0
190,86,imageHH11,5.0,5.0
191,86,imageHL9,2.0,4.0
192,86,imageLL6,4.0,2.0
193,86,imageLL3,4.0,2.0
194,86,imageLH2,4.0,4.0
195,86,imageLH4,4.0,2.0
235,86,imageLL4,5.0,5.0
236,86,imageHL1,3.0,3.0
237,86,imageHH12,5.0,5.0
238,86,imageHL12,3.0,3.0
239,86,imageLH9,5.0,4.0
240,86,imageLL9,5.0,5.0
241,86,imageHH2,5.0,5.0
242,86,imageLH6,3.0,4.0
282,86,imageHH1,3.0,1.0
283,86,imageHH4,3.0,4.0
284,86,imageLL7,4.0,4.0
285,86,imageHL13,4.0,3.0
286,86,imageHL3,3.0,2.0
287,86,imageLL5,4.0,4.0
288,86,imageLH3,5.0,5.0
289,86,imageLH10,5.0,1.0
0,87,imageLL2,3.0,1.0
1,87,imageHH6,2.0,4.0
2,87,imageLL1,4.0,3.0
3,87,imageLH8,2.0,3.0
4,87,imageHH2,4.0,4.0
5,87,imageHL5,5.0,5.0
6,87,imageLH5,5.0,4.0
7,87,imageHL7,3.0,2.0
47,87,imageHL4,4.0,4.0
48,87,imageHL11,1.0,3.0
49,87,imageHH12,5.0,5.0
50,87,imageLH12,5.0,4.0
51,87,imageHH10,2.0,3.0
52,87,imageLL10,4.0,1.0
53,87,imageLL12,2.0,1.0
54,87,imageLH7,2.0,1.0
94,87,imageLL4,5.0,1.0
95,87,imageLL9,4.0,3.0
96,87,imageHL8,1.0,3.0
97,87,imageLH14,2.0,1.0
98,87,imageLH10,4.0,1.0
99,87,imageHH7,4.0,4.0
100,87,imageHH13,4.0,3.0
101,87,imageHL3,3.0,3.0
141,87,imageLL14,3.0,2.0
142,87,imageLH13,2.0,1.0
143,87,imageHH11,5.0,4.0
144,87,imageHH5,2.0,3.0
145,87,imageHL2,2.0,3.0
146,87,imageLH9,4.0,2.0
147,87,imageLL3,5.0,4.0
148,87,imageHL14,4.0,4.0
188,87,imageLH11,3.0,3.0
189,87,imageHH8,4.0,2.0
190,87,imageLL8,5.0,2.0
191,87,imageHH14,1.0,3.0
192,87,imageHL6,3.0,3.0
193,87,imageLL7,5.0,4.0
194,87,imageHL13,4.0,4.0
195,87,imageLH4,5.0,3.0
235,87,imageLL11,4.0,4.0
236,87,imageLH3,5.0,4.0
237,87,imageHH1,5.0,3.0
238,87,imageLL5,5.0,1.0
239,87,imageLH1,4.0,1.0
240,87,imageHL9,4.0,4.0
241,87,imageHH4,4.0,4.0
242,87,imageHL12,3.0,3.0
282,87,imageHL10,1.0,4.0
283,87,imageLL13,3.0,1.0
284,87,imageHL1,4.0,4.0
285,87,imageLH6,4.0,1.0
286,87,imageLH2,3.0,1.0
287,87,imageHH3,3.0,1.0
288,87,imageLL6,4.0,1.0
289,87,imageHH9,4.0,4.0
0,88,imageLL8,4.0,2.0
1,88,imageHH3,2.0,2.0
2,88,imageLH12,4.0,3.0
3,88,imageHL2,1.0,3.0
4,88,imageLH10,3.0,2.0
5,88,imageHH1,4.0,2.0
6,88,imageHL3,2.0,3.0
7,88,imageLL1,4.0,2.0
47,88,imageLH14,4.0,2.0
48,88,imageHH13,4.0,3.0
49,88,imageLL10,3.0,1.0
50,88,imageHL10,4.0,4.0
51,88,imageHL6,2.0,3.0
52,88,imageHH7,4.0,4.0
53,88,imageLL2,3.0,1.0
54,88,imageLH3,3.0,2.0
94,88,imageHH9,4.0,4.0
95,88,imageHH5,3.0,3.0
96,88,imageLH1,3.0,1.0
97,88,imageLL6,3.0,2.0
98,88,imageHL5,3.0,3.0
99,88,imageLH2,3.0,1.0
100,88,imageHL1,4.0,3.0
101,88,imageLL3,3.0,3.0
141,88,imageLL5,4.0,3.0
142,88,imageHH2,4.0,4.0
143,88,imageHH4,3.0,3.0
144,88,imageHL11,1.0,3.0
145,88,imageLH9,4.0,3.0
146,88,imageHL13,2.0,3.0
147,88,imageLH5,4.0,3.0
148,88,imageLL11,4.0,3.0
188,88,imageLH8,3.0,3.0
189,88,imageLH4,3.0,3.0
190,88,imageHL4,4.0,3.0
191,88,imageHL12,3.0,3.0
192,88,imageLL12,3.0,3.0
193,88,imageLL4,4.0,2.0
194,88,imageHH12,3.0,4.0
195,88,imageHH8,3.0,4.0
235,88,imageHL14,3.0,3.0
236,88,imageHL8,1.0,3.0
237,88,imageHH6,3.0,3.0
238,88,imageHH11,4.0,3.0
239,88,imageLL13,2.0,3.0
240,88,imageLH13,3.0,3.0
241,88,imageLH6,3.0,3.0
242,88,imageLL9,3.0,3.0
282,88,imageLH7,3.0,2.0
283,88,imageHL9,3.0,3.0
284,88,imageHL7,3.0,3.0
285,88,imageHH14,4.0,4.0
286,88,imageHH10,3.0,3.0
287,88,imageLH11,3.0,3.0
288,88,imageLL7,3.0,3.0
289,88,imageLL14,2.0,3.0
0,89,imageHH6,3.0,3.0
1,89,imageHL13,5.0,1.0
2,89,imageHH8,4.0,3.0
3,89,imageHL14,3.0,4.0
4,89,imageLH2,5.0,1.0
5,89,imageLH1,5.0,1.0
6,89,imageLL8,4.0,3.0
7,89,imageLL2,5.0,1.0
47,89,imageLL10,2.0,1.0
48,89,imageHL11,1.0,3.0
49,89,imageHH11,4.0,3.0
50,89,imageLL9,5.0,2.0
51,89,imageHH7,3.0,5.0
52,89,imageHL1,5.0,2.0
53,89,imageLH13,4.0,1.0
54,89,imageLH6,5.0,3.0
94,89,imageLL1,5.0,1.0
95,89,imageHL7,3.0,1.0
96,89,imageLH5,5.0,2.0
97,89,imageHL12,4.0,4.0
98,89,imageLH4,5.0,2.0
99,89,imageLL12,4.0,2.0
100,89,imageHH14,3.0,5.0
101,89,imageHH13,5.0,3.0
141,89,imageHH2,5.0,5.0
142,89,imageLH9,4.0,2.0
143,89,imageHH1,5.0,1.0
144,89,imageLL14,3.0,3.0
145,89,imageHL4,5.0,4.0
146,89,imageHL2,1.0,3.0
147,89,imageLH3,5.0,2.0
148,89,imageLL13,1.0,3.0
188,89,imageHH5,2.0,3.0
189,89,imageLL5,5.0,3.0
190,89,imageHH3,2.0,3.0
191,89,imageHL9,3.0,3.0
192,89,imageHL3,2.0,3.0
193,89,imageLH10,4.0,1.0
194,89,imageLL4,5.0,2.0
195,89,imageLH11,3.0,2.0
235,89,imageLH12,5.0,3.0
236,89,imageLL3,3.0,3.0
237,89,imageHL10,1.0,4.0
238,89,imageHL8,1.0,4.0
239,89,imageHH4,4.0,4.0
240,89,imageLH7,4.0,1.0
241,89,imageLL6,4.0,1.0
242,89,imageHH10,3.0,2.0
282,89,imageHL6,5.0,4.0
283,89,imageHL5,3.0,5.0
284,89,imageHH12,4.0,4.0
285,89,imageHH9,5.0,4.0
286,89,imageLH8,4.0,2.0
287,89,imageLH14,4.0,1.0
288,89,imageLL11,5.0,2.0
289,89,imageLL7,4.0,2.0
0,91,imageLL7,2.0,2.0
1,91,imageLL10,4.0,2.0
2,91,imageHH14,1.0,3.0
3,91,imageHH11,3.0,3.0
4,91,imageHL9,4.0,4.0
5,91,imageLH10,4.0,3.0
6,91,imageLH8,3.0,2.0
7,91,imageHL8,4.0,2.0
47,91,imageHL3,3.0,3.0
48,91,imageHL4,4.0,3.0
49,91,imageLH5,5.0,4.0
50,91,imageLL5,3.0,3.0
51,91,imageLH7,4.0,2.0
52,91,imageLL13,4.0,2.0
53,91,imageHH9,2.0,1.0
54,91,imageHH2,1.0,1.0
94,91,imageHL1,5.0,5.0
95,91,imageHH4,5.0,5.0
96,91,imageLL4,3.0,2.0
97,91,imageLH13,3.0,1.0
98,91,imageHH10,3.0,3.0
99,91,imageHL2,2.0,3.0
100,91,imageLH1,4.0,3.0
101,91,imageLL8,4.0,2.0
141,91,imageLH11,4.0,3.0
142,91,imageLH4,4.0,3.0
143,91,imageLL14,5.0,3.0
144,91,imageLL12,2.0,4.0
145,91,imageHL13,5.0,3.0
146,91,imageHL7,4.0,3.0
147,91,imageHH8,4.0,5.0
148,91,imageHH5,2.0,3.0
188,91,imageLL3,3.0,3.0
189,91,imageHH6,1.0,3.0
190,91,imageLL9,4.0,3.0
191,91,imageLH14,4.0,1.0
192,91,imageHL10,1.0,1.0
193,91,imageHH7,1.0,3.0
194,91,imageLH2,4.0,3.0
195,91,imageHL11,1.0,3.0
235,91,imageHH13,5.0,3.0
236,91,imageLL2,4.0,3.0
237,91,imageHH3,1.0,3.0
238,91,imageHL12,1.0,3.0
239,91,imageLH9,4.0,3.0
240,91,imageHL5,5.0,4.0
241,91,imageLH3,4.0,3.0
242,91,imageLL1,2.0,3.0
282,91,imageHH1,4.0,2.0
283,91,imageHH12,1.0,3.0
284,91,imageLL11,4.0,3.0
285,91,imageHL14,4.0,4.0
286,91,imageHL6,1.0,3.0
287,91,imageLH12,4.0,3.0
288,91,imageLH6,4.0,3.0
289,91,imageLL6,4.0,1.0
0,93,imageLH12,4.0,4.0
1,93,imageLH7,5.0,5.0
2,93,imageHL2,3.0,3.0
3,93,imageLL12,2.0,5.0
4,93,imageHL1,1.0,3.0
5,93,imageHH11,1.0,2.0
6,93,imageHH5,1.0,3.0
7,93,imageLL5,5.0,4.0
47,93,imageLH10,5.0,1.0
48,93,imageHH4,3.0,3.0
49,93,imageHH7,1.0,5.0
50,93,imageHL12,2.0,3.0
51,93,imageHL6,4.0,4.0
52,93,imageLL8,5.0,2.0
53,93,imageLL1,5.0,1.0
